#{"t_start": 1693318771.3041766, "env_id": null}
r,l,t
580,16,479.952797
430,46,480.139073
405,51,480.382569
595,13,480.448496
510,30,480.553907
545,23,480.654482
550,22,480.751354
430,46,480.90445
590,14,480.972058
535,25,481.100238
550,22,481.206074
545,23,481.295655
350,62,481.516406
570,18,481.596794
590,14,481.66757
575,17,481.739125
535,25,481.870054
425,47,482.068742
485,35,482.197502
515,29,482.331874
435,45,482.52656
485,35,482.657933
515,29,482.764769
535,25,482.882605
535,25,482.984225
540,24,483.080623
480,36,483.231956
550,22,483.332556
445,43,483.504614
560,20,483.590308
580,16,483.650314
435,45,483.854176
455,41,484.036144
565,19,484.151393
525,27,484.27601
425,47,484.506155
535,25,484.610911
540,24,484.692151
510,30,484.812424
545,23,484.922413
535,25,485.06073
575,17,485.148154
525,27,485.277448
400,52,485.486969
550,22,485.598391
545,23,485.697525
545,23,485.793065
490,34,485.940395
455,41,486.199786
575,17,486.286663
590,14,486.366735
445,43,486.604414
560,20,486.74311
495,33,486.920504
560,20,487.05628
535,25,487.210426
455,41,487.452391
525,27,487.610321
555,21,487.754087
225,76,488.195919
510,30,488.349694
275,66,488.733607
570,18,488.830518
535,25,500.964921
560,20,501.04689
580,16,501.115777
560,20,501.224588
360,60,501.483949
535,25,501.574218
455,41,501.756243
570,18,501.842416
425,47,502.036056
525,27,502.149649
580,16,502.220623
285,64,502.503675
550,22,502.599248
405,51,502.795933
460,40,502.979818
485,35,503.133259
545,23,503.225978
535,25,503.341538
490,34,503.493838
355,61,503.792747
555,21,503.885354
585,15,503.964906
580,16,504.041612
420,48,504.24
565,19,504.324466
-215,54,504.565298
545,23,504.680012
575,17,504.768629
555,21,504.856226
580,16,504.932152
490,34,505.109334
515,29,505.24368
525,27,505.379323
375,57,505.68648
470,38,505.906577
535,25,506.102502
550,22,506.227893
590,14,506.295534
555,21,506.440877
585,15,506.538963
575,17,506.610311
530,26,506.759287
345,63,507.084572
585,15,507.177746
540,24,507.335912
495,33,507.504503
550,22,507.671287
475,37,507.918359
275,66,508.281766
-205,52,508.6069
475,37,508.830537
585,15,508.959028
580,16,509.036483
545,23,509.160948
445,43,509.421749
510,30,509.583629
320,68,509.915832
585,15,510.003041
550,22,510.146373
550,22,510.27519
580,16,510.372166
475,37,510.589497
500,32,510.718528
595,13,510.790039
525,27,510.943079
445,43,511.222855
540,24,511.362018
560,20,511.493247
540,24,522.148914
415,49,522.380104
515,29,522.522241
550,22,522.623142
575,17,522.682558
575,17,522.756503
525,27,522.852123
535,25,522.963514
560,20,523.044585
550,22,523.135052
585,15,523.193048
585,15,523.26303
440,44,523.483029
530,26,523.581561
550,22,523.697593
565,19,523.774385
525,27,523.892036
460,40,524.085164
595,13,524.177145
545,23,524.312521
555,21,524.443781
575,17,524.532966
340,64,524.894285
550,22,525.028776
575,17,525.106043
585,15,525.204764
595,13,525.278095
600,12,525.362601
525,27,525.511511
560,20,525.658682
575,17,525.775366
550,22,525.888373
550,22,526.017549
585,15,526.100184
585,15,526.180893
435,45,526.415828
555,21,526.548684
510,30,526.699651
600,12,526.764711
365,59,527.081122
535,25,527.212889
540,24,527.340652
590,14,527.418584
570,18,527.529698
555,21,527.664551
570,18,527.794601
555,21,527.917168
430,46,528.125353
545,23,528.257895
510,30,528.442722
435,45,528.688993
520,28,528.817541
480,36,529.012897
500,32,529.184189
520,28,529.35449
435,45,529.585158
585,15,529.666812
490,34,529.917233
585,15,530.012449
555,21,530.156471
590,14,530.248862
575,17,530.332549
535,25,530.479745
525,27,530.632153
535,25,530.741713
585,15,530.81511
560,20,530.918789
485,35,531.08288
505,31,531.221777
485,35,531.357684
580,16,531.426107
425,47,531.598567
580,16,531.67709
490,34,531.821638
420,48,532.015918
545,23,532.110822
510,30,532.225742
455,41,532.420532
400,52,543.347546
540,24,543.495113
595,13,543.562582
550,22,543.718645
530,26,543.856417
585,15,543.946156
525,27,544.120781
410,50,544.414249
520,28,544.56421
490,34,544.787308
540,24,544.910819
555,21,545.037254
595,13,545.122198
555,21,545.222516
410,50,545.447806
445,43,545.664919
480,36,545.84534
570,18,545.961611
595,13,546.051384
580,16,546.142786
510,30,546.339561
545,23,546.469566
595,13,546.573699
525,27,546.723623
595,13,546.811921
470,38,546.99147
570,18,547.094405
520,28,547.273956
595,13,547.337266
560,20,547.430354
540,24,547.569784
420,48,547.869794
545,23,548.010373
395,53,548.299142
585,15,548.386505
440,44,548.640415
380,56,548.960977
525,27,549.08284
-205,52,549.314187
545,23,549.428832
555,21,549.515914
595,13,549.60621
345,63,549.860806
520,28,549.989821
465,39,550.153829
480,36,550.325669
505,31,550.452395
580,16,550.538784
595,13,550.60546
495,33,550.745044
595,13,550.802756
525,27,550.938429
550,22,551.045082
590,14,551.101799
560,20,551.196362
530,26,551.312525
420,48,551.499392
580,16,551.576528
585,15,551.651882
525,27,551.754767
535,25,551.853816
475,37,552.012897
555,21,552.096678
505,31,552.22288
525,27,552.335581
575,17,552.426193
540,24,552.532606
570,18,552.619009
505,31,552.731846
505,31,552.860678
490,34,553.008155
570,18,553.100109
520,28,553.22272
590,14,553.289718
510,30,553.44043
600,12,553.49999
575,17,553.57611
555,21,566.013863
555,21,566.125859
580,16,566.206427
585,15,566.269819
550,22,566.399434
580,16,566.542967
580,16,566.640144
555,21,566.797549
565,19,566.914667
595,13,566.988269
495,33,567.158221
495,33,567.339327
575,17,567.438493
485,35,567.659336
600,12,567.734326
520,28,567.917983
545,23,568.043493
375,57,568.360963
530,26,568.535237
415,49,568.72209
515,29,568.865221
585,15,568.946729
530,26,569.04934
540,24,569.166264
515,29,569.283914
340,64,569.549878
395,53,569.766125
550,22,569.879027
595,13,569.93373
500,32,570.073207
555,21,570.198003
570,18,570.280174
405,51,570.477644
560,20,570.553029
490,34,570.707671
535,25,570.836284
550,22,570.918421
545,23,570.981351
410,50,571.213783
535,25,571.329792
515,29,571.442421
485,35,571.591051
475,37,571.724177
545,23,571.832426
550,22,571.923332
595,13,571.978158
475,37,572.126414
570,18,572.218688
565,19,572.316717
555,21,572.422423
595,13,572.480864
390,54,572.727139
465,39,572.905804
530,26,573.023568
440,44,573.245288
365,59,573.467743
540,24,573.586729
510,30,573.695447
500,32,573.819173
220,77,574.14238
285,75,574.545043
500,32,574.692343
235,74,575.010436
250,71,575.299781
590,14,575.375825
580,16,575.45229
515,29,575.588305
165,88,589.656582
425,47,589.872446
530,26,589.99312
580,16,590.070759
555,21,590.184909
585,15,590.259944
-210,53,590.489476
540,24,590.583398
540,24,590.68925
555,21,590.770154
585,15,590.844483
570,18,590.909205
470,38,591.082378
545,23,591.203583
365,59,591.445279
460,40,591.591888
585,15,591.653334
540,24,591.762415
585,15,591.816015
425,47,591.987844
540,24,592.12475
550,22,592.210192
580,16,592.286663
535,25,592.415357
450,42,592.583451
435,45,592.787797
390,54,592.980083
475,37,593.153828
560,20,593.234616
540,24,593.353125
405,51,593.527374
515,29,593.654308
565,19,593.750469
535,25,593.851984
540,24,593.951154
585,15,594.02586
590,14,594.098651
490,34,594.239351
565,19,594.348511
525,27,594.465496
520,28,594.618603
395,53,594.838489
370,58,595.06371
495,33,595.189888
525,27,595.33065
595,13,595.395997
575,17,595.487425
525,27,595.613725
590,14,595.674439
-220,55,595.88199
510,30,596.003873
460,40,596.17422
580,16,596.249817
580,16,596.324989
515,29,596.451865
555,21,596.542537
565,19,596.621291
590,14,596.688897
560,20,596.791183
405,51,597.010954
525,27,597.142538
515,29,597.274556
570,18,597.377756
565,19,597.476439
430,46,597.662905
580,16,597.750504
560,20,597.834256
530,26,597.951216
395,53,598.180194
460,40,611.982595
500,32,612.118742
560,20,612.205903
540,24,612.30853
555,21,612.403329
540,24,612.530704
540,24,612.651825
525,27,612.755458
570,18,612.830609
595,13,612.89178
375,57,613.115429
490,34,613.251658
490,34,613.408463
485,35,613.537968
465,39,613.749329
440,44,613.927537
425,47,614.140583
565,19,614.225201
400,52,614.433014
585,15,614.508478
580,16,614.592613
515,29,614.738368
595,13,614.800423
595,13,614.878721
475,37,615.064008
600,12,615.151504
525,27,615.266961
600,12,615.340245
525,27,615.439089
590,14,615.500525
555,21,615.596545
580,16,615.663743
555,21,615.737452
565,19,615.820932
580,16,615.898732
205,80,616.190023
540,24,616.28411
-205,52,616.492943
535,25,616.589395
550,22,616.712062
200,92,617.107457
455,41,617.277836
550,22,617.375389
585,15,617.444975
380,56,617.671412
515,29,617.791087
545,23,617.882367
555,21,617.98121
560,20,618.08003
565,19,618.164831
450,42,618.345043
450,42,618.543408
475,37,618.69073
585,15,618.777076
525,27,618.892096
480,36,619.056838
530,26,619.169582
515,29,619.285266
560,20,619.370551
570,18,619.466718
565,19,619.550063
570,18,619.630066
520,28,619.750718
380,56,620.003402
375,57,620.263002
535,25,620.38215
470,38,620.53184
590,14,620.601018
580,16,620.688493
365,59,634.496882
575,17,634.561363
550,22,634.656735
540,24,634.748332
515,29,634.892953
525,27,635.036578
455,41,635.234463
515,29,635.377032
500,32,635.518286
530,26,635.63909
590,14,635.712976
510,30,635.855714
580,16,635.929079
590,14,635.997666
545,23,636.123101
390,54,636.333993
555,21,636.42122
545,23,636.544773
-210,53,636.751613
585,15,636.809374
565,19,636.90951
595,13,636.961205
305,71,637.256127
410,50,637.451432
530,26,637.569386
505,31,637.674118
570,18,637.754056
340,64,637.998082
535,25,638.102133
490,34,638.2394
560,20,638.313963
575,17,638.384691
550,22,638.48044
495,33,638.593528
495,33,638.71921
420,48,638.920551
520,28,639.050466
580,16,639.114174
555,21,639.218622
580,16,639.286965
570,18,639.368709
545,23,639.467759
540,24,639.574011
585,15,639.655236
340,64,639.916976
520,28,640.055726
-215,54,640.271927
585,15,640.345224
340,64,640.628983
570,18,640.711874
435,45,640.952119
590,14,641.017175
295,62,641.406812
560,20,641.536963
525,27,641.70888
455,41,641.978232
600,12,642.072998
580,16,642.190939
560,20,642.302772
535,25,642.438701
490,34,642.60892
580,16,642.704823
575,17,642.793076
550,22,642.898044
565,19,643.016369
580,16,643.119745
560,20,643.278753
530,26,643.404682
565,19,643.555391
570,18,643.654338
590,14,643.727139
580,16,643.818663
520,28,643.986372
580,16,644.093282
580,16,644.184631
500,32,656.032136
495,33,656.174365
465,39,656.311137
575,17,656.359685
515,29,656.484141
580,16,656.550146
590,14,656.613693
530,26,656.727592
545,23,656.817346
-235,58,657.05341
425,47,657.337395
580,16,657.403256
585,15,657.477098
580,16,657.543747
585,15,657.634486
530,26,657.743109
570,18,657.82579
555,21,657.924999
450,42,658.08425
570,18,658.169127
465,39,658.349159
595,13,658.405607
585,15,658.467973
575,17,658.553867
195,93,658.918011
570,18,658.991671
505,31,659.11613
455,41,659.273188
350,62,659.523883
555,21,659.622772
580,16,659.707065
600,12,659.75576
455,41,660.030175
430,46,660.247432
560,20,660.375217
490,34,660.582075
590,14,660.657726
580,16,660.749776
575,17,660.828433
585,15,660.908987
470,38,661.159918
580,16,661.274846
560,20,661.368961
525,27,661.484821
505,31,661.636223
535,25,661.781753
590,14,661.869085
315,69,662.289815
530,26,662.444822
595,13,662.531025
-235,58,662.843523
570,18,662.963921
550,22,663.105234
600,12,663.197009
475,37,663.394613
525,27,663.554872
570,18,663.664383
595,13,663.719131
345,63,664.061123
540,24,664.193247
530,26,664.353444
575,17,664.441108
405,51,664.709078
570,18,664.835727
560,20,664.949135
560,20,665.05831
575,17,665.138976
560,20,665.248042
565,19,665.349234
575,17,665.438582
500,32,665.645775
430,46,665.903859
520,28,666.062589
530,26,666.201514
545,23,666.30208
515,29,676.866131
445,43,677.030478
365,59,677.276785
470,38,677.447185
400,52,677.654145
580,16,677.726154
565,19,677.815948
540,24,677.932877
590,14,677.98539
560,20,678.083585
575,17,678.162387
570,18,678.264925
600,12,678.322182
470,38,678.514802
565,19,678.658094
590,14,678.737692
520,28,678.883956
515,29,679.073375
200,92,679.596923
570,18,679.678542
520,28,679.870257
475,37,680.162052
510,30,680.327785
540,24,680.468774
595,13,680.531656
525,27,680.680187
590,14,680.761221
530,26,680.909047
575,17,681.014306
535,25,681.149124
440,44,681.38317
450,42,681.605008
405,51,681.864254
490,34,682.077535
470,38,682.290451
535,25,682.414808
540,24,682.565363
565,19,682.708619
495,33,682.920756
440,44,683.125759
540,24,683.258
480,36,683.472879
570,18,683.594214
550,22,683.723471
570,18,683.815982
560,20,683.890168
570,18,683.990332
530,26,684.161919
600,12,684.226351
455,41,684.481238
575,17,684.586824
595,13,684.65932
550,22,684.772536
595,13,684.841108
535,25,684.964176
510,30,685.087979
580,16,685.150552
520,28,685.312036
520,28,685.434091
560,20,685.48821
555,21,685.585848
585,15,685.675227
560,20,685.762446
535,25,685.904617
535,25,686.008499
540,24,686.11229
520,28,686.23633
545,23,686.359525
550,22,686.461584
545,23,686.560456
560,20,686.652196
570,18,686.747439
565,19,686.813739
590,14,686.883384
580,16,686.939073
530,26,687.043037
540,24,687.1678
355,61,687.380719
555,21,698.196418
560,20,698.301342
490,34,698.513369
520,28,698.670831
580,16,698.780029
575,17,698.880809
470,38,699.06673
575,17,699.168192
595,13,699.261173
505,31,699.420902
520,28,699.575366
390,54,699.847163
525,27,700.017501
365,59,700.361768
575,17,700.466718
515,29,700.6648
425,47,700.932235
550,22,701.045545
590,14,701.146424
575,17,701.239605
570,18,701.324061
585,15,701.405065
555,21,701.542404
520,28,701.678934
585,15,701.781907
575,17,701.876225
585,15,701.968871
545,23,702.086126
570,18,702.174035
560,20,702.266717
425,47,702.486624
495,33,702.652839
560,20,702.753926
535,25,702.938427
465,39,703.181139
585,15,703.279654
575,17,703.395749
590,14,703.45671
535,25,703.601818
475,37,703.779013
525,27,703.88141
550,22,703.984464
580,16,704.061613
590,14,704.120849
465,39,704.298123
515,29,704.424892
600,12,704.484765
560,20,704.587728
575,17,704.664828
560,20,704.771489
535,25,704.867099
525,27,704.999989
595,13,705.0562
535,25,705.163454
535,25,705.279138
570,18,705.38341
560,20,705.47351
420,48,705.703783
585,15,705.794869
595,13,705.848545
565,19,705.94628
570,18,706.022763
580,16,706.085236
590,14,706.165095
545,23,706.272666
495,33,706.418211
525,27,706.562418
520,28,706.704082
475,37,706.877134
550,22,706.989797
580,16,707.081043
530,26,707.200507
390,54,707.463826
560,20,707.581692
510,30,707.705705
465,39,707.887795
395,53,708.138108
545,23,708.226128
520,28,708.361727
585,15,708.428919
515,29,708.545582
565,19,708.62463
