#{"t_start": 1693318771.3068664, "env_id": null}
r,l,t
475,37,501.859491
500,32,501.988545
550,22,502.09462
385,55,502.344175
565,19,502.420315
580,16,502.481923
500,32,502.629249
510,30,502.727757
570,18,502.804834
510,30,502.943809
585,15,503.015424
580,16,503.07634
480,36,503.229208
555,21,503.318531
550,22,503.421759
435,45,503.633962
555,21,503.746217
585,15,503.823045
570,18,503.896522
540,24,504.016306
535,25,504.11166
515,29,504.245378
555,21,504.336143
565,19,504.428981
575,17,504.50508
565,19,504.581018
490,34,504.75219
410,50,504.980712
560,20,505.088364
385,55,505.346923
515,29,505.53701
415,49,505.788476
450,42,506.065891
410,50,506.358127
430,46,506.627392
585,15,506.702394
520,28,506.886409
575,17,506.961332
-210,53,507.235336
600,12,507.323774
540,24,507.436544
550,22,507.62564
555,21,507.754114
585,15,507.829609
470,38,508.070101
520,28,508.219827
485,35,508.413303
595,13,508.498764
520,28,508.680511
565,19,508.79179
-255,51,509.106201
540,24,509.25681
540,24,509.376548
515,29,509.562289
555,21,509.660709
465,39,509.84243
570,18,509.956134
480,36,510.181233
525,27,510.329798
585,15,510.436511
285,75,510.806271
565,19,510.906607
475,37,511.121468
495,33,511.339891
485,35,522.098912
540,24,522.199634
580,16,522.293815
530,26,522.410461
550,22,522.510282
555,21,522.602477
555,21,522.691221
460,40,522.837682
525,27,522.948069
290,63,523.214965
555,21,523.320806
525,27,523.453156
460,40,523.61462
475,37,523.799605
410,50,524.018643
-265,64,524.405956
560,20,524.512802
590,14,524.612805
555,21,524.7298
570,18,524.828599
530,26,524.963235
505,31,525.140446
525,27,525.30635
495,33,525.478286
580,16,525.614286
525,27,525.804
520,28,525.944149
-220,55,526.242049
575,17,526.331631
580,16,526.426404
485,35,526.606257
595,13,526.679715
500,32,526.847721
465,39,527.06214
375,57,527.363725
535,25,527.514888
535,25,527.689241
570,18,527.812904
455,41,528.000961
445,43,528.237541
535,25,528.393306
520,28,528.522822
525,27,528.704672
470,38,528.883053
545,23,528.995808
535,25,529.138625
525,27,529.277725
530,26,529.428361
525,27,529.572378
565,19,529.696829
585,15,529.806731
545,23,529.977872
570,18,530.084123
565,19,530.210091
475,37,530.406265
505,31,530.599821
245,72,530.942199
545,23,531.048647
510,30,531.183874
590,14,531.241173
315,69,531.50116
505,31,531.631234
545,23,531.733971
535,25,531.839349
545,23,531.931942
440,44,532.118855
590,14,532.174752
585,15,532.232896
490,34,532.384066
585,15,532.467123
365,59,543.441348
570,18,543.532491
435,45,543.798722
585,15,543.89734
570,18,544.013152
560,20,544.144373
565,19,544.284068
345,63,544.619688
540,24,544.774545
570,18,544.862207
540,24,544.978998
580,16,545.105288
380,56,545.376236
520,28,545.506321
580,16,545.596659
560,20,545.6896
-210,53,545.984775
575,17,546.091461
560,20,546.222062
585,15,546.306077
535,25,546.45167
410,50,546.783453
310,70,547.146757
540,24,547.304024
535,25,547.411857
515,29,547.587097
545,23,547.719713
530,26,547.903266
570,18,547.995713
530,26,548.15791
530,26,548.28135
510,30,548.46824
490,34,548.667841
555,21,548.801484
450,42,549.010231
530,26,549.123347
510,30,549.24434
490,34,549.407592
555,21,549.499854
505,31,549.67087
550,22,549.763258
500,32,549.896077
480,36,550.040676
585,15,550.111773
405,51,550.348058
510,30,550.476809
-205,52,550.718809
535,25,550.831373
595,13,550.887839
515,29,551.035653
460,40,551.21682
440,44,551.399912
385,55,551.643532
385,55,551.864692
600,12,551.912003
510,30,552.03231
570,18,552.115164
270,67,552.396672
595,13,552.464008
570,18,552.547212
590,14,552.609236
450,42,552.759589
575,17,552.836027
345,63,553.134649
600,12,553.179696
575,17,553.245024
545,23,553.375493
530,26,553.508221
390,54,566.094696
585,15,566.1849
560,20,566.278712
560,20,566.377405
560,20,566.568215
540,24,566.717056
415,49,567.025859
470,38,567.213414
295,62,567.595725
520,28,567.767575
505,31,567.959084
475,37,568.176112
535,25,568.309987
570,18,568.416151
580,16,568.511004
-210,53,568.731998
600,12,568.784175
585,15,568.856905
445,43,569.057566
550,22,569.157378
475,37,569.323099
480,36,569.464966
465,39,569.636477
480,36,569.774524
580,16,569.851323
530,26,569.978969
510,30,570.110012
520,28,570.259014
565,19,570.349386
250,71,570.617009
545,23,570.733702
445,43,570.909155
530,26,570.99267
585,15,571.071243
530,26,571.188416
555,21,571.272429
585,15,571.347659
560,20,571.418419
580,16,571.494862
565,19,571.57334
560,20,571.659852
570,18,571.699935
225,76,572.036279
525,27,572.151274
545,23,572.278802
585,15,572.347343
495,33,572.504357
475,37,572.666108
500,32,572.798472
465,39,572.980388
600,12,573.062371
575,17,573.14954
525,27,573.267314
560,20,573.349759
-255,51,573.551012
555,21,573.642394
445,43,573.802141
530,26,573.893533
580,16,573.966845
595,13,574.022413
540,24,574.112626
515,29,574.254679
570,18,574.403995
550,22,574.491799
585,15,574.571402
575,17,574.664376
395,53,574.86479
585,15,574.934375
575,17,575.025871
590,14,575.110609
360,60,575.329246
560,20,575.429744
510,30,575.566074
400,52,589.510219
400,52,589.716982
495,33,589.853413
460,40,590.047957
545,23,590.172535
515,29,590.314008
495,33,590.445733
580,16,590.526868
495,33,590.658074
570,18,590.724676
565,19,590.814316
520,28,590.931747
565,19,591.023065
480,36,591.187718
570,18,591.278622
540,24,591.360083
500,32,591.491674
585,15,591.549445
575,17,591.616889
560,20,591.704048
330,66,591.942275
505,31,592.102868
565,19,592.185051
470,38,592.36402
545,23,592.462422
500,32,592.599369
565,19,592.687292
500,32,592.829344
520,28,592.929952
575,17,592.98888
575,17,593.067721
510,30,593.206335
510,30,593.335845
435,45,593.494862
585,15,593.55809
485,35,593.711254
595,13,593.783944
480,36,593.928016
530,26,594.045806
490,34,594.200283
555,21,594.306611
585,15,594.387795
560,20,594.4714
525,27,594.60916
500,32,594.743655
510,30,594.8726
460,40,595.012206
470,38,595.169683
590,14,595.234906
515,29,595.38395
510,30,595.537943
585,15,595.603826
575,17,595.687701
370,58,595.912351
530,26,596.012456
520,28,596.123645
445,43,596.32971
515,29,596.458542
520,28,596.576427
530,26,596.694113
530,26,596.817908
570,18,596.898501
565,19,596.97955
525,27,597.098192
575,17,597.185974
560,20,597.281731
560,20,597.395065
475,37,597.565389
495,33,597.706511
490,34,597.860804
550,22,597.959989
445,43,598.133235
555,21,598.218418
550,22,611.95969
350,62,612.223329
515,29,612.352411
570,18,612.427582
585,15,612.511608
590,14,612.583844
585,15,612.660077
565,19,612.731575
480,36,612.882093
465,39,613.039812
490,34,613.179934
545,23,613.272986
575,17,613.352934
290,63,613.607856
560,20,613.721257
560,20,613.817926
540,24,613.896301
505,31,614.028917
585,15,614.107315
435,45,614.294566
520,28,614.411201
565,19,614.525121
570,18,614.606375
590,14,614.669268
590,14,614.751364
590,14,614.828718
515,29,614.963142
600,12,615.036178
-215,54,615.322876
525,27,615.418635
520,28,615.549273
475,37,615.699973
575,17,615.771031
520,28,615.905697
465,39,616.042439
480,36,616.157031
560,20,616.245078
575,17,616.318118
335,65,616.566476
565,19,616.670473
575,17,616.755474
480,36,616.908899
560,20,616.995814
500,32,617.133688
470,38,617.292864
535,25,617.417546
560,20,617.495933
590,14,617.546544
585,15,617.602201
560,20,617.687689
490,34,617.833954
445,43,618.012274
585,15,618.096376
385,55,618.327639
530,26,618.444915
580,16,618.5265
575,17,618.60379
580,16,618.653241
590,14,618.732758
545,23,618.843518
515,29,618.972509
405,51,619.197042
460,40,619.353177
395,53,619.605387
575,17,619.68106
335,65,619.973791
485,35,620.121047
590,14,620.194346
465,39,620.373565
545,23,620.476484
455,41,620.664577
500,32,620.823625
460,40,634.528381
-255,51,634.718141
600,12,634.788025
530,26,634.925012
575,17,635.001351
565,19,635.107177
595,13,635.160509
560,20,635.270747
560,20,635.348511
480,36,635.528296
545,23,635.625798
505,31,635.785366
560,20,635.879322
480,36,636.068648
-205,52,636.277351
470,38,636.442828
445,43,636.619049
525,27,636.730374
550,22,636.827118
595,13,636.898598
585,15,636.969206
530,26,637.074752
560,20,637.144243
545,23,637.243167
400,52,637.456567
560,20,637.54001
570,18,637.606035
375,57,637.826178
360,60,638.055226
560,20,638.136767
365,59,638.37577
525,27,638.500363
445,43,638.646444
550,22,638.73334
430,46,638.930798
530,26,639.041492
515,29,639.172927
530,26,639.29911
545,23,639.397991
550,22,639.493477
530,26,639.614349
570,18,639.698164
590,14,639.761916
555,21,639.839725
555,21,639.927413
555,21,640.020406
550,22,640.119527
400,52,640.354087
530,26,640.459448
480,36,640.61816
560,20,640.721807
525,27,640.841774
575,17,640.94286
360,60,641.286971
545,23,641.449271
490,34,641.655091
520,28,641.850572
565,19,641.960337
510,30,642.206382
15,118,642.841397
430,46,643.08749
590,14,643.20754
560,20,643.335087
270,67,643.737831
525,27,643.872715
580,16,643.974546
590,14,644.066617
555,21,644.210789
600,12,644.30635
580,16,656.017489
590,14,656.09113
540,24,656.1878
345,63,656.402649
580,16,656.466489
495,33,656.619218
265,68,656.899899
470,38,657.043698
525,27,657.238285
560,20,657.327622
535,25,657.433243
530,26,657.566224
535,25,657.682175
485,35,657.841703
520,28,657.975287
420,48,658.159141
570,18,658.247628
495,33,658.386358
560,20,658.480108
460,40,658.648728
530,26,658.736866
530,26,658.853469
515,29,658.969731
545,23,659.062016
545,23,659.151926
555,21,659.234348
535,25,659.331021
530,26,659.42285
565,19,659.514523
520,28,659.655915
475,37,659.860772
525,27,660.041871
570,18,660.127264
495,33,660.28969
590,14,660.380563
500,32,660.555775
435,45,660.81032
555,21,660.940114
560,20,661.077165
525,27,661.23951
565,19,661.332338
475,37,661.504603
470,38,661.710759
580,16,661.800458
475,37,662.017433
575,17,662.122457
500,32,662.322299
565,19,662.415699
510,30,662.604045
520,28,662.763731
555,21,662.886366
555,21,663.008436
560,20,663.167571
585,15,663.260775
465,39,663.469741
535,25,663.613003
555,21,663.727095
495,33,663.906447
390,54,664.202829
285,64,664.556826
570,18,664.642524
575,17,664.746395
600,12,664.822351
500,32,665.016303
570,18,665.104356
515,29,665.257508
560,20,665.36225
520,28,665.530418
500,32,665.719722
570,18,665.833841
455,41,666.048009
585,15,666.121419
450,42,666.332756
490,34,676.916488
330,66,677.183646
570,18,677.248354
535,25,677.368037
575,17,677.428943
560,20,677.511148
570,18,677.590681
495,33,677.733552
565,19,677.821296
565,19,677.908672
360,60,678.183476
535,25,678.311751
585,15,678.391589
525,27,678.540657
560,20,678.684766
530,26,678.829833
555,21,678.950314
505,31,679.131477
575,17,679.238046
530,26,679.354893
585,15,679.470551
580,16,679.540384
535,25,679.688832
460,40,679.969222
590,14,680.066964
555,21,680.223296
480,36,680.421255
585,15,680.500095
565,19,680.616457
540,24,680.732915
595,13,680.827705
560,20,680.927067
550,22,681.050898
485,35,681.259092
460,40,681.432576
510,30,681.618752
525,27,681.753494
520,28,681.90773
575,17,682.010911
485,35,682.196922
565,19,682.312462
600,12,682.378461
550,22,682.518199
560,20,682.655725
510,30,682.863847
435,45,683.06756
580,16,683.149331
510,30,683.338532
515,29,683.512826
575,17,683.613536
590,14,683.670635
345,63,684.006267
490,34,684.203557
565,19,684.334202
560,20,684.434597
570,18,684.560122
545,23,684.703447
545,23,684.817459
535,25,684.938453
570,18,685.012227
525,27,685.126057
545,23,685.256015
475,37,685.420288
540,24,685.505328
520,28,685.656421
475,37,685.816413
450,42,686.02314
495,33,686.164607
600,12,686.213354
580,16,686.308407
550,22,686.408389
595,13,686.481531
600,12,686.528658
570,18,686.611701
545,23,686.716881
475,37,686.863924
500,32,686.990327
575,17,687.069203
580,16,687.14808
310,70,698.124875
405,51,698.404816
530,26,698.574784
540,24,698.71562
535,25,698.845283
510,30,698.984388
580,16,699.09234
560,20,699.217062
490,34,699.391176
565,19,699.507378
290,74,699.906428
450,42,700.170489
575,17,700.260675
570,18,700.351928
550,22,700.503487
555,21,700.621109
530,26,700.802555
555,21,700.895687
520,28,701.07059
590,14,701.159938
480,36,701.33954
500,32,701.518669
515,29,701.696937
210,79,702.130436
485,35,702.30174
475,37,702.461271
575,17,702.560755
480,36,702.725938
560,20,702.892135
580,16,702.971119
435,45,703.264174
590,14,703.37246
495,33,703.55176
545,23,703.65751
525,27,703.791897
590,14,703.845326
525,27,703.962295
575,17,704.034254
470,38,704.212086
530,26,704.319937
460,40,704.507025
515,29,704.647144
585,15,704.729169
455,41,704.908137
530,26,705.031543
575,17,705.105603
480,36,705.262471
595,13,705.329391
570,18,705.425586
430,46,705.639188
585,15,705.719884
575,17,705.815127
510,30,705.958469
450,42,706.138517
575,17,706.230575
560,20,706.321047
435,45,706.53595
535,25,706.664181
585,15,706.735928
555,21,706.84118
565,19,706.925364
600,12,706.9996
540,24,707.119905
510,30,707.26614
560,20,707.360514
555,21,707.470065
470,38,707.660673
220,77,708.011614
555,21,708.112832
475,37,708.26285
450,42,708.453068
515,29,708.573617
