#{"t_start": 1693318771.306494, "env_id": null}
r,l,t
555,21,482.494723
405,51,482.693059
485,35,482.831387
525,27,482.942234
575,17,483.024516
560,20,483.107025
495,33,483.240998
435,45,483.412532
495,33,483.57016
485,35,483.727916
565,19,483.807627
555,21,483.906776
550,22,484.001848
535,25,484.12606
560,20,484.223565
530,26,484.355058
555,21,484.447462
570,18,484.532733
445,43,484.702038
360,60,484.973153
530,26,485.116288
515,29,485.24497
575,17,485.330699
525,27,485.432104
565,19,485.516672
545,23,485.623333
545,23,485.721547
500,32,485.846159
530,26,485.9864
520,28,486.146574
525,27,486.30654
490,34,486.499705
560,20,486.63049
575,17,486.729691
575,17,486.80834
575,17,486.909264
595,13,487.000618
525,27,487.182689
445,43,487.395542
545,23,487.559387
550,22,487.722831
265,68,488.114306
595,13,488.180598
465,39,488.394032
535,25,488.544087
530,26,488.667899
505,31,488.861002
510,30,501.011537
535,25,501.107382
600,12,501.176541
485,35,501.338157
360,60,501.581527
505,31,501.723567
570,18,501.811912
525,27,501.913758
505,31,502.050678
515,29,502.169196
560,20,502.268322
535,25,502.381047
580,16,502.451474
460,40,502.620852
510,30,502.719874
590,14,502.7779
575,17,502.863127
580,16,502.932522
580,16,503.007282
570,18,503.085807
-260,63,503.35509
475,37,503.52716
540,24,503.643796
-215,54,503.906721
505,31,504.052592
240,73,504.36787
600,12,504.420309
425,47,504.619505
560,20,504.735924
540,24,504.833569
535,25,504.958666
565,19,505.059236
580,16,505.129566
575,17,505.215895
550,22,505.305051
585,15,505.40818
435,45,505.640801
560,20,505.756871
505,31,505.951127
420,48,506.256398
550,22,506.399529
570,18,506.510319
485,35,506.683398
580,16,506.799105
450,42,506.99902
580,16,507.075889
480,36,507.294909
495,33,507.482578
535,25,507.656841
570,18,507.78446
480,36,507.979747
535,25,508.147435
575,17,508.245739
600,12,508.305269
530,26,508.440913
600,12,508.531347
480,36,508.751991
580,16,508.888394
560,20,509.011595
520,28,509.14955
525,27,509.313315
285,75,509.712492
280,65,510.07475
570,18,510.195892
450,42,510.457551
585,15,510.5345
520,28,510.669381
470,38,510.843933
580,16,510.927429
550,22,511.067764
555,21,511.192331
465,39,511.443108
560,20,522.108525
540,24,522.212549
535,25,522.33366
560,20,522.429761
460,40,522.611842
515,29,522.732293
590,14,522.786587
510,30,522.892205
590,14,522.954526
510,30,523.094495
545,23,523.174686
475,37,523.349459
565,19,523.435773
515,29,523.548258
540,24,523.674853
365,59,523.940789
580,16,524.008881
545,23,524.144099
585,15,524.229031
555,21,524.356641
445,43,524.633081
520,28,524.773787
540,24,524.90566
460,40,525.122149
520,28,525.313123
480,36,525.52151
515,29,525.721187
225,76,526.134639
510,30,526.311177
550,22,526.452016
345,63,526.779543
470,38,526.954224
600,12,527.033641
410,50,527.303144
515,29,527.46292
565,19,527.575368
575,17,527.711022
405,51,527.978223
530,26,528.097166
275,77,528.537576
545,23,528.677706
510,30,528.826524
370,58,529.145155
555,21,529.249761
595,13,529.324706
465,39,529.519506
595,13,529.60555
570,18,529.733816
590,14,529.835507
570,18,529.964404
585,15,530.049606
315,69,530.461639
505,31,530.642336
485,35,530.791261
550,22,530.906899
430,46,531.128248
585,15,531.195376
565,19,531.276799
470,38,531.417586
495,33,531.546794
525,27,531.658936
515,29,531.780367
480,36,531.923722
580,16,531.989063
470,38,532.155186
535,25,532.262794
565,19,532.345446
565,19,532.435857
555,21,532.526386
555,21,543.299438
585,15,543.40089
510,30,543.57434
540,24,543.734165
475,37,543.923433
450,42,544.219314
525,27,544.372385
485,35,544.550273
505,31,544.754512
525,27,544.893805
470,38,545.134526
560,20,545.227994
535,25,545.339697
515,29,545.467701
535,25,545.612988
445,43,545.796981
570,18,545.919609
545,23,546.0699
540,24,546.231031
525,27,546.377839
570,18,546.50092
550,22,546.637592
425,47,546.906616
525,27,547.030674
565,19,547.157247
565,19,547.281427
530,26,547.394726
525,27,547.546187
545,23,547.687861
570,18,547.77565
580,16,547.9252
545,23,548.051515
570,18,548.143685
490,34,548.320407
585,15,548.408763
500,32,548.586867
430,46,548.863046
590,14,548.940011
535,25,549.059629
560,20,549.151556
580,16,549.218148
520,28,549.350868
460,40,549.530985
555,21,549.647974
415,49,549.841699
565,19,549.926727
520,28,550.049741
535,25,550.164064
585,15,550.232785
405,51,550.457507
585,15,550.529758
555,21,550.636461
460,40,550.814099
480,36,550.974577
505,31,551.130383
555,21,551.226086
460,40,551.38528
575,17,551.451526
555,21,551.552129
535,25,551.667287
260,80,551.991436
-255,51,552.191869
500,32,552.325562
540,24,552.448898
550,22,552.562096
515,29,552.664953
495,33,552.797871
540,24,552.911549
540,24,553.013808
580,16,553.086656
470,38,553.255125
520,28,553.403978
500,32,553.560008
480,36,566.062152
240,73,566.475049
495,33,566.72718
570,18,566.837921
545,23,566.965638
575,17,567.087852
515,29,567.22269
590,14,567.309696
580,16,567.403198
585,15,567.500853
-240,59,567.844365
560,20,567.979287
495,33,568.165098
555,21,568.278724
590,14,568.34612
585,15,568.457169
580,16,568.555221
450,42,568.697874
555,21,568.807338
580,16,568.886386
540,24,568.991491
330,66,569.29062
580,16,569.362172
530,26,569.455702
505,31,569.601316
520,28,569.696654
535,25,569.8146
535,25,569.925654
460,40,570.123516
420,48,570.362391
370,58,570.567338
470,38,570.753488
530,26,570.864029
-230,57,571.085623
575,17,571.157024
515,29,571.285818
575,17,571.362594
530,26,571.462607
490,34,571.616419
405,51,571.808365
565,19,571.890821
425,47,572.090146
480,36,572.266135
530,26,572.386974
480,36,572.567405
530,26,572.676075
485,35,572.8175
560,20,572.921373
550,22,573.030105
580,16,573.116909
570,18,573.193554
530,26,573.316864
540,24,573.409288
565,19,573.473341
600,12,573.525937
595,13,573.592849
470,38,573.726687
410,50,573.929634
575,17,574.005854
505,31,574.129135
595,13,574.199746
575,17,574.267933
555,21,574.432616
540,24,574.528519
545,23,574.655048
465,39,574.797399
580,16,574.870659
455,41,575.08081
510,30,575.194698
500,32,575.313628
470,38,575.493832
495,33,589.356908
570,18,589.436549
550,22,589.529712
530,26,589.625752
520,28,589.752043
510,30,589.889848
465,39,590.081349
455,41,590.286541
480,36,590.43112
470,38,590.591794
450,42,590.762865
440,44,590.958523
530,26,591.070712
585,15,591.149678
525,27,591.286988
485,35,591.411774
560,20,591.497154
375,57,591.726286
355,61,591.948966
565,19,592.040733
430,46,592.259027
580,16,592.328867
560,20,592.434321
440,44,592.611702
485,35,592.761029
520,28,592.883538
465,39,593.033884
400,52,593.256712
-235,58,593.477223
540,24,593.583217
540,24,593.686119
555,21,593.801718
510,30,593.911497
555,21,594.005257
600,12,594.062843
590,14,594.135082
490,34,594.283462
585,15,594.368906
495,33,594.506626
550,22,594.639814
255,70,594.907433
565,19,594.977205
490,34,595.116794
555,21,595.207996
540,24,595.338044
585,15,595.411537
490,34,595.570206
565,19,595.659538
365,59,595.892695
540,24,595.983923
585,15,596.06304
540,24,596.148151
535,25,596.268817
545,23,596.371474
525,27,596.49213
580,16,596.559013
555,21,596.657307
570,18,596.732809
560,20,596.832022
565,19,596.917335
390,54,597.167703
535,25,597.288211
540,24,597.419
550,22,597.503874
570,18,597.594476
500,32,597.736553
450,42,597.918712
515,29,598.048575
490,34,598.190114
575,17,598.247266
570,18,611.973442
545,23,612.079062
575,17,612.145116
565,19,612.233301
-220,55,612.478598
580,16,612.561156
580,16,612.645006
575,17,612.701838
515,29,612.835688
550,22,612.940876
495,33,613.058244
570,18,613.137059
515,29,613.233912
555,21,613.337542
540,24,613.445533
470,38,613.594631
505,31,613.767071
450,42,613.939162
550,22,614.019763
510,30,614.171968
445,43,614.332974
570,18,614.417785
570,18,614.516546
310,70,614.869038
590,14,614.935543
580,16,615.021711
475,37,615.220716
595,13,615.289548
510,30,615.40537
-225,56,615.652177
285,64,615.938915
565,19,615.996794
275,66,616.228733
540,24,616.335363
535,25,616.430819
435,45,616.620974
590,14,616.689848
580,16,616.776899
355,61,617.030368
405,51,617.243316
530,26,617.355716
485,35,617.517723
490,34,617.642797
455,41,617.821853
470,38,617.985574
485,35,618.139964
500,32,618.270673
525,27,618.395946
600,12,618.463118
525,27,618.58706
545,23,618.665838
595,13,618.74706
580,16,618.825212
480,36,618.983852
525,27,619.103547
465,39,619.256349
560,20,619.338416
550,22,619.446579
205,80,619.809981
570,18,619.898682
470,38,620.043889
535,25,620.167105
470,38,620.356111
535,25,620.462113
545,23,620.558886
600,12,620.617773
530,26,620.738687
580,16,620.831953
545,23,620.910485
485,35,634.602218
490,34,634.73716
595,13,634.806766
510,30,634.953827
575,17,635.050696
470,38,635.220537
540,24,635.338904
565,19,635.438685
515,29,635.562362
540,24,635.682034
535,25,635.809577
570,18,635.891639
500,32,636.050816
390,54,636.284734
555,21,636.356892
585,15,636.429582
555,21,636.530588
600,12,636.587836
500,32,636.705796
495,33,636.853297
505,31,637.000099
360,60,637.231875
550,22,637.321246
595,13,637.373684
490,34,637.516331
165,88,637.863936
505,31,637.979656
445,43,638.149074
455,41,638.322702
520,28,638.430431
505,31,638.551484
500,32,638.674381
500,32,638.799976
570,18,638.873708
540,24,638.982466
490,34,639.132925
455,41,639.32247
530,26,639.43497
260,69,639.741116
525,27,639.856912
595,13,639.901417
555,21,640.001867
530,26,640.113057
525,27,640.206152
560,20,640.311483
495,33,640.471746
495,33,640.608146
580,16,640.687102
535,25,640.796509
575,17,640.894149
480,36,641.105574
585,15,641.187334
555,21,641.331208
555,21,641.466945
575,17,641.587852
575,17,641.681584
545,23,641.832838
590,14,641.903226
580,16,642.029508
570,18,642.15435
530,26,642.321324
565,19,642.411988
460,40,642.62729
550,22,642.752666
465,39,642.938601
535,25,643.108458
590,14,643.235399
490,34,643.422057
540,24,643.593017
520,28,643.753156
585,15,643.831647
570,18,643.929679
570,18,644.040124
570,18,644.148999
570,18,644.293016
315,69,656.227261
560,20,656.300367
330,66,656.562117
560,20,656.659344
510,30,656.76908
485,35,656.922495
555,21,657.008914
550,22,657.170735
505,31,657.304661
480,36,657.464047
570,18,657.549853
590,14,657.625807
555,21,657.718362
590,14,657.789598
525,27,657.90674
545,23,658.002907
495,33,658.124089
580,16,658.206335
445,43,658.39624
485,35,658.564328
565,19,658.628628
555,21,658.691248
535,25,658.816273
395,53,659.027369
540,24,659.128002
510,30,659.240611
-220,55,659.445935
570,18,659.537663
545,23,659.644715
545,23,659.74667
595,13,659.83227
580,16,659.963154
530,26,660.102305
535,25,660.212022
600,12,660.277053
555,21,660.412913
510,30,660.59778
560,20,660.7068
-205,52,661.005008
495,33,661.207931
235,85,661.617201
590,14,661.720036
490,34,661.911039
545,23,662.051265
525,27,662.211575
580,16,662.310108
585,15,662.389893
480,36,662.613218
575,17,662.701141
390,54,663.023123
570,18,663.154751
565,19,663.277296
510,30,663.43691
570,18,663.525486
570,18,663.635817
560,20,663.749599
530,26,663.87792
510,30,664.041224
550,22,664.156407
535,25,664.313898
585,15,664.404062
555,21,664.514354
445,43,664.756977
520,28,664.923915
370,58,665.228063
525,27,665.372994
515,29,665.55607
580,16,665.652461
525,27,665.810062
585,15,665.873642
595,13,665.942687
445,43,666.184538
525,27,666.316194
590,14,666.386315
405,51,677.004724
225,76,677.327452
535,25,677.439867
515,29,677.568452
540,24,677.659561
575,17,677.744123
550,22,677.84387
470,38,678.011625
555,21,678.109314
545,23,678.223407
230,75,678.647615
575,17,678.751553
530,26,678.892835
385,55,679.224095
590,14,679.300472
535,25,679.43006
430,46,679.714
545,23,679.848675
575,17,679.981144
505,31,680.205562
590,14,680.287732
510,30,680.456766
560,20,680.569903
290,74,680.981484
440,44,681.219716
435,45,681.442472
300,72,681.823897
390,54,682.146044
355,61,682.50097
555,21,682.632598
590,14,682.740319
520,28,682.90672
515,29,683.041077
410,50,683.311963
575,17,683.410651
525,27,683.582767
555,21,683.70845
585,15,683.78993
555,21,683.871235
275,66,684.276644
505,31,684.443257
590,14,684.524702
555,21,684.668582
575,17,684.753193
545,23,684.876361
560,20,684.974098
490,34,685.10886
530,26,685.244178
520,28,685.365911
480,36,685.515186
555,21,685.613606
495,33,685.772623
575,17,685.848971
545,23,685.969023
540,24,686.069613
590,14,686.137478
590,14,686.194339
560,20,686.29567
575,17,686.385906
540,24,686.50327
580,16,686.566366
530,26,686.690913
565,19,686.768557
590,14,686.824771
425,47,687.013362
535,25,687.135206
530,26,687.23105
575,17,687.304346
525,27,687.397473
550,22,698.216731
500,32,698.412437
575,17,698.499862
420,48,698.800359
540,24,698.920727
560,20,699.004096
525,27,699.185035
560,20,699.296352
530,26,699.456054
465,39,699.66574
485,35,699.828789
515,29,700.003124
480,36,700.228905
515,29,700.394201
485,35,700.604437
595,13,700.719491
520,28,700.859384
495,33,701.032286
560,20,701.175773
570,18,701.265912
510,30,701.439291
485,35,701.632316
495,33,701.814621
545,23,701.948501
365,59,702.242333
500,32,702.397778
525,27,702.514107
535,25,702.639901
540,24,702.773388
360,60,703.167448
575,17,703.294586
425,47,703.573275
455,41,703.758695
505,31,703.888105
325,67,704.188997
415,49,704.39806
575,17,704.490928
590,14,704.555758
540,24,704.681276
520,28,704.816363
440,44,705.010767
580,16,705.085107
590,14,705.137757
530,26,705.244726
570,18,705.351926
435,45,705.55971
530,26,705.69086
580,16,705.787594
500,32,705.936415
435,45,706.125372
590,14,706.209051
570,18,706.295309
555,21,706.390622
580,16,706.464533
525,27,706.613341
575,17,706.691592
575,17,706.775769
585,15,706.849737
500,32,707.013375
535,25,707.136136
515,29,707.27829
545,23,707.382481
580,16,707.47629
590,14,707.555627
500,32,707.691316
565,19,707.770492
565,19,707.860343
580,16,707.937867
505,31,708.085158
385,55,708.326607
570,18,708.406209
415,49,708.613134
