#{"t_start": 1693318771.3061259, "env_id": null}
r,l,t
520,28,479.63453
210,90,480.01047
560,20,480.100498
525,27,480.219198
580,16,480.291298
595,13,480.351568
395,53,480.577734
515,29,480.691666
455,41,480.853669
495,33,480.9897
550,22,481.092195
445,43,481.276764
525,27,481.387777
430,46,481.554256
470,38,481.720381
570,18,481.82018
455,41,481.997764
510,30,482.116592
560,20,482.191868
535,25,482.300371
530,26,482.419132
575,17,482.500144
595,13,482.550204
455,41,482.706763
540,24,482.805654
465,39,482.966381
500,32,483.098945
540,24,483.201815
580,16,483.2693
455,41,483.424234
600,12,483.480449
515,29,483.607803
540,24,483.719707
405,51,483.951428
595,13,484.009612
565,19,484.09914
465,39,484.294136
555,21,484.399234
575,17,484.471593
575,17,484.555961
540,24,484.650484
515,29,484.747042
535,25,484.85901
465,39,485.07429
325,67,485.372907
520,28,485.494216
455,41,485.679188
555,21,485.767392
500,32,485.898144
580,16,485.998138
535,25,486.12017
460,40,486.384335
480,36,486.568041
240,73,487.017229
435,45,487.269846
530,26,487.440124
575,17,487.528064
550,22,487.691314
570,18,487.819098
565,19,487.913242
560,20,488.058462
560,20,488.154619
525,27,488.292889
505,31,488.442451
550,22,488.59126
545,23,488.709723
520,28,488.89325
295,62,501.161706
570,18,501.255253
485,35,501.403192
600,12,501.458645
570,18,501.537369
550,22,501.6268
550,22,501.714067
590,14,501.790327
520,28,501.89567
440,44,502.100188
455,41,502.278037
145,92,502.659706
550,22,502.743078
530,26,502.853984
590,14,502.918426
-205,52,503.149485
445,43,503.330334
535,25,503.442665
595,13,503.506853
590,14,503.584524
585,15,503.653963
595,13,503.720594
575,17,503.800739
565,19,503.874302
540,24,504.001354
510,30,504.125822
560,20,504.208105
550,22,504.306453
490,34,504.466195
470,38,504.63426
580,16,504.721555
540,24,504.821213
495,33,504.987354
585,15,505.069382
540,24,505.172721
375,57,505.486532
585,15,505.568166
530,26,505.697634
525,27,505.841902
570,18,505.993068
600,12,506.053008
570,18,506.181196
515,29,506.332088
585,15,506.428924
460,40,506.651556
575,17,506.744571
585,15,506.848721
345,63,507.163558
480,36,507.379932
295,73,507.852429
515,29,508.014444
585,15,508.106013
555,21,508.232373
560,20,508.358333
460,40,508.59021
535,25,508.731732
580,16,508.856641
385,55,509.196227
550,22,509.301056
575,17,509.409792
530,26,509.552723
485,35,509.733572
575,17,509.800893
585,15,509.872075
535,25,510.040976
435,45,510.306379
585,15,510.408962
505,31,510.569
595,13,510.64506
555,21,510.729178
410,50,511.005115
540,24,511.15767
590,14,511.25658
545,23,511.385419
585,15,511.47826
415,49,522.273797
595,13,522.327568
590,14,522.394434
525,27,522.529611
480,36,522.671059
485,35,522.811569
520,28,522.919821
510,30,523.05678
520,28,523.160606
535,25,523.278128
495,33,523.424685
530,26,523.534773
575,17,523.620628
550,22,523.72975
500,32,523.860703
580,16,523.946928
570,18,524.027513
555,21,524.153282
565,19,524.264309
565,19,524.376665
510,30,524.564552
555,21,524.680951
445,43,524.915817
465,39,525.129194
580,16,525.229153
530,26,525.410406
540,24,525.537331
545,23,525.691023
530,26,525.856605
525,27,526.002885
425,47,526.257726
570,18,526.348243
595,13,526.435255
565,19,526.537346
445,43,526.754321
475,37,526.927319
535,25,527.104604
510,30,527.258884
450,42,527.489036
495,33,527.719893
545,23,527.853446
380,56,528.113972
540,24,528.269017
395,53,528.556656
400,52,528.836272
380,56,529.12261
520,28,529.285696
335,65,529.642833
575,17,529.769469
535,25,529.941277
505,31,530.139918
560,20,530.269971
415,49,530.538874
530,26,530.675161
585,15,530.747563
540,24,530.86731
565,19,530.967566
570,18,531.041279
585,15,531.114942
510,30,531.248073
505,31,531.365678
505,31,531.471353
600,12,531.530216
525,27,531.642871
480,36,531.793764
565,19,531.874012
500,32,532.000875
520,28,532.128882
580,16,532.188716
555,21,532.282918
535,25,532.389921
545,23,532.500942
530,26,543.278821
585,15,543.385716
515,29,543.54602
580,16,543.672635
490,34,543.846251
585,15,543.934518
585,15,544.040879
530,26,544.233827
550,22,544.353058
560,20,544.451273
520,28,544.59649
590,14,544.687816
455,41,544.927035
555,21,545.05986
375,57,545.345849
585,15,545.413519
575,17,545.485311
355,61,545.766139
530,26,545.942249
480,36,546.165179
480,36,546.396729
570,18,546.519503
535,25,546.662612
580,16,546.757084
595,13,546.843729
445,43,547.061413
515,29,547.234049
425,47,547.464987
555,21,547.608551
595,13,547.675822
555,21,547.801972
215,89,548.329693
505,31,548.523
570,18,548.611435
500,32,548.819758
510,30,548.970557
580,16,549.039824
580,16,549.10911
475,37,549.262892
495,33,549.436508
530,26,549.562995
480,36,549.725914
595,13,549.783015
565,19,549.849766
420,48,550.063432
510,30,550.199188
530,26,550.306928
515,29,550.434818
520,28,550.579841
580,16,550.661518
595,13,550.704053
555,21,550.789356
525,27,550.931076
570,18,551.018918
485,35,551.179973
540,24,551.281335
390,54,551.506252
550,22,551.603017
425,47,551.801634
510,30,551.923941
510,30,552.044772
575,17,552.124423
455,41,552.276227
540,24,552.388938
565,19,552.492087
380,56,552.708686
490,34,552.865751
565,19,552.95543
570,18,553.02654
565,19,553.119122
445,43,553.312091
495,33,553.479175
480,36,565.983264
360,60,566.295512
560,20,566.414213
585,15,566.531685
555,21,566.666143
590,14,566.776532
555,21,566.897155
280,65,567.269398
580,16,567.370216
580,16,567.448243
590,14,567.532589
540,24,567.678283
580,16,567.790789
570,18,567.883196
495,33,568.121633
485,35,568.292693
570,18,568.388716
515,29,568.57164
540,24,568.643921
570,18,568.713569
590,14,568.790139
580,16,568.871001
485,35,569.020344
425,47,569.225044
525,27,569.355525
440,44,569.528971
440,44,569.717779
430,46,569.910716
565,19,570.012365
550,22,570.115895
485,35,570.29347
550,22,570.392064
405,51,570.576322
500,32,570.723523
565,19,570.817958
565,19,570.89083
530,26,570.967817
560,20,571.061521
485,35,571.230257
435,45,571.404816
595,13,571.468076
435,45,571.66514
395,53,571.869411
500,32,571.997283
560,20,572.080844
545,23,572.185508
590,14,572.271463
380,56,572.532421
535,25,572.638981
430,46,572.841176
580,16,572.927382
520,28,573.072937
590,14,573.139913
570,18,573.219945
565,19,573.304496
560,20,573.381657
525,27,573.483116
570,18,573.565005
370,58,573.786753
485,35,573.920584
540,24,574.031055
520,28,574.156304
510,30,574.288711
580,16,574.419915
550,22,574.510866
560,20,574.615226
340,64,574.881981
555,21,574.964
575,17,575.062007
520,28,575.179126
455,41,575.345303
590,14,575.410039
550,22,575.516742
575,17,575.609113
555,21,589.393116
555,21,589.489919
565,19,589.570817
530,26,589.667623
560,20,589.761885
540,24,589.861123
565,19,589.948386
600,12,590.012141
545,23,590.130173
575,17,590.219862
520,28,590.342933
520,28,590.455808
595,13,590.518888
500,32,590.64691
555,21,590.733755
525,27,590.857614
575,17,590.921389
480,36,591.090971
575,17,591.169273
575,17,591.2445
500,32,591.37499
570,18,591.457195
-225,56,591.665908
530,26,591.780757
375,57,591.994587
550,22,592.112779
545,23,592.201134
560,20,592.300992
565,19,592.399222
445,43,592.564825
585,15,592.640596
555,21,592.735366
595,13,592.800498
585,15,592.860804
600,12,592.904661
585,15,592.951292
580,16,593.018064
565,19,593.100684
575,17,593.177694
565,19,593.263222
590,14,593.321518
595,13,593.384398
400,52,593.570053
400,52,593.816925
555,21,593.883332
550,22,593.982792
535,25,594.114105
570,18,594.18555
520,28,594.326587
595,13,594.399353
505,31,594.538823
570,18,594.630749
515,29,594.74992
570,18,594.82287
510,30,594.942028
505,31,595.054743
550,22,595.144656
470,38,595.314136
520,28,595.471004
520,28,595.593839
500,32,595.733657
565,19,595.806953
580,16,595.864074
450,42,596.0495
440,44,596.226191
585,15,596.303433
510,30,596.434514
420,48,596.64379
545,23,596.756302
475,37,596.928187
510,30,597.059662
565,19,597.152504
495,33,597.307079
560,20,597.429491
530,26,597.539123
560,20,597.619039
585,15,597.687961
535,25,597.798468
520,28,597.932535
560,20,598.021183
495,33,598.158964
425,47,611.991519
595,13,612.054147
505,31,612.177311
590,14,612.245223
480,36,612.390981
580,16,612.467798
540,24,612.601918
415,49,612.80389
540,24,612.923884
500,32,613.032022
595,13,613.080238
485,35,613.220914
530,26,613.345434
475,37,613.493076
520,28,613.618528
580,16,613.705458
575,17,613.794561
545,23,613.872594
585,15,613.952335
545,23,614.035865
570,18,614.12352
570,18,614.207971
490,34,614.338859
555,21,614.440372
580,16,614.531027
560,20,614.619007
550,22,614.725735
580,16,614.811898
565,19,614.911443
585,15,614.987982
535,25,615.134282
505,31,615.279717
480,36,615.430051
505,31,615.572068
355,61,615.827534
575,17,615.915878
520,28,616.012383
590,14,616.06162
565,19,616.118718
575,17,616.178245
560,20,616.264478
480,36,616.408693
400,52,616.630126
505,31,616.786911
520,28,616.895385
475,37,617.067728
480,36,617.211646
445,43,617.396815
330,66,617.663662
575,17,617.740453
570,18,617.814767
520,28,617.928347
565,19,618.019278
510,30,618.15678
480,36,618.307329
555,21,618.411823
575,17,618.494262
410,50,618.70595
350,62,618.999014
535,25,619.113201
455,41,619.271129
465,39,619.452465
515,29,619.582017
450,42,619.76788
455,41,619.956117
560,20,620.030479
570,18,620.113115
580,16,620.210107
585,15,620.277611
590,14,620.334428
585,15,620.40791
480,36,620.548672
575,17,620.636359
490,34,620.804118
440,44,634.53791
545,23,634.63142
525,27,634.725794
555,21,634.845059
590,14,634.912121
560,20,635.009035
550,22,635.124071
475,37,635.301688
585,15,635.365484
410,50,635.59686
510,30,635.756809
535,25,635.86661
515,29,636.017266
555,21,636.115145
525,27,636.226224
420,48,636.413077
410,50,636.634926
590,14,636.691084
585,15,636.766184
560,20,636.8443
345,63,637.10925
595,13,637.166742
545,23,637.269794
490,34,637.399354
555,21,637.489703
500,32,637.618249
570,18,637.682905
440,44,637.854587
570,18,637.926595
565,19,638.005885
565,19,638.08061
510,30,638.193933
515,29,638.306002
450,42,638.491016
495,33,638.607946
590,14,638.661052
485,35,638.806198
560,20,638.885948
385,55,639.124581
520,28,639.247777
560,20,639.346801
560,20,639.440046
570,18,639.512151
540,24,639.628074
525,27,639.747969
385,55,639.976677
570,18,640.068214
570,18,640.137044
515,29,640.238077
585,15,640.323412
550,22,640.411274
585,15,640.513198
415,49,640.703627
495,33,640.871555
530,26,641.008661
560,20,641.136804
565,19,641.256618
575,17,641.360399
515,29,641.565985
530,26,641.731606
550,22,641.867768
560,20,642.005393
565,19,642.132669
495,33,642.340826
540,24,642.468554
340,64,642.809819
475,37,643.001562
530,26,643.180672
580,16,643.301655
475,37,643.533202
505,31,643.69522
490,34,643.888873
480,36,644.123875
570,18,644.253039
520,28,656.050821
565,19,656.133941
495,33,656.254969
480,36,656.369655
375,57,656.626589
575,17,656.701487
550,22,656.779321
575,17,656.859514
505,31,656.987545
460,40,657.216197
595,13,657.264935
510,30,657.40897
550,22,657.513918
580,16,657.582827
590,14,657.658098
590,14,657.724583
520,28,657.848991
575,17,657.931314
505,31,658.050378
575,17,658.107101
540,24,658.221955
455,41,658.417233
495,33,658.569823
445,43,658.71804
590,14,658.773171
480,36,658.930991
540,24,659.018576
460,40,659.174637
360,60,659.396223
545,23,659.506035
535,25,659.633706
515,29,659.785134
190,94,660.307886
515,29,660.48584
585,15,660.566904
485,35,660.774799
550,22,660.873676
570,18,661.019725
555,21,661.131969
565,19,661.261455
370,58,661.540051
540,24,661.659555
465,39,661.887298
600,12,661.95775
520,28,662.134172
585,15,662.2312
540,24,662.350511
505,31,662.563046
425,47,662.816233
585,15,662.902884
535,25,663.059324
400,52,663.353892
565,19,663.488698
555,21,663.60195
465,39,663.801132
525,27,663.94964
590,14,664.018362
525,27,664.176474
510,30,664.369983
585,15,664.453747
550,22,664.571836
530,26,664.692731
530,26,664.868522
540,24,664.990001
365,59,665.298505
575,17,665.398546
570,18,665.513717
600,12,665.58593
565,19,665.696311
580,16,665.794974
450,42,666.011091
485,35,666.215804
490,34,666.370622
550,22,676.895243
435,45,677.065244
575,17,677.146028
420,48,677.343551
525,27,677.459021
555,21,677.544299
530,26,677.643464
450,42,677.852886
485,35,677.99961
585,15,678.064027
540,24,678.189789
575,17,678.279253
540,24,678.401467
600,12,678.455273
545,23,678.607539
545,23,678.757866
440,44,678.996948
595,13,679.091844
550,22,679.206968
505,31,679.368097
500,32,679.557391
540,24,679.724905
520,28,679.901291
535,25,680.077954
505,31,680.275203
540,24,680.407628
500,32,680.598415
505,31,680.751849
555,21,680.87384
455,41,681.104195
500,32,681.288157
470,38,681.479985
525,27,681.636775
600,12,681.684654
425,47,681.95245
490,34,682.132851
550,22,682.271354
510,30,682.441593
540,24,682.589655
565,19,682.722664
600,12,682.813253
485,35,682.99718
540,24,683.101969
540,24,683.226645
590,14,683.318815
515,29,683.489858
470,38,683.729658
385,55,683.97885
560,20,684.120204
570,18,684.214817
540,24,684.35899
490,34,684.576941
585,15,684.678308
480,36,684.852211
585,15,684.926495
535,25,685.036924
485,35,685.195698
425,47,685.409869
545,23,685.495565
545,23,685.60284
545,23,685.71775
490,34,685.896875
565,19,685.981507
475,37,686.146546
540,24,686.252381
565,19,686.348525
570,18,686.436575
485,35,686.597347
570,18,686.679298
595,13,686.739297
350,62,686.978847
510,30,687.118718
585,15,687.194767
535,25,687.285949
595,13,687.33025
525,27,698.154159
585,15,698.230007
555,21,698.334873
545,23,698.467304
515,29,698.650578
365,59,698.96212
555,21,699.106731
575,17,699.20335
560,20,699.314036
490,34,699.495121
575,17,699.597314
585,15,699.689355
580,16,699.7473
515,29,699.922577
565,19,700.0375
565,19,700.156436
600,12,700.218786
515,29,700.383835
570,18,700.510762
530,26,700.690027
585,15,700.773115
555,21,700.874738
560,20,700.980477
580,16,701.088592
490,34,701.284734
565,19,701.368384
525,27,701.528185
470,38,701.751297
405,51,702.050215
520,28,702.181744
550,22,702.283368
400,52,702.519645
570,18,702.609263
535,25,702.737749
575,17,702.873367
560,20,702.995086
570,18,703.098808
475,37,703.358754
510,30,703.513632
530,26,703.64012
575,17,703.726311
405,51,703.951528
500,32,704.095936
580,16,704.165869
570,18,704.251017
560,20,704.334964
580,16,704.406648
590,14,704.476482
475,37,704.656516
590,14,704.73573
530,26,704.843523
570,18,704.927004
590,14,704.989965
-215,54,705.211811
545,23,705.34366
570,18,705.438492
500,32,705.576695
585,15,705.656387
440,44,705.876341
370,58,706.15019
410,50,706.381676
600,12,706.446748
590,14,706.51205
585,15,706.599146
505,31,706.745859
600,12,706.808374
510,30,706.951548
575,17,707.043007
550,22,707.151106
570,18,707.23426
560,20,707.330592
495,33,707.511133
495,33,707.670366
480,36,707.811276
595,13,707.879748
595,13,707.952762
505,31,708.094873
560,20,708.181376
345,63,708.459582
555,21,708.536655
550,22,708.632816
