#{"t_start": 1693318771.305318, "env_id": null}
r,l,t
585,15,463.551805
515,29,463.674265
570,18,463.775634
550,22,463.865699
495,33,464.005286
560,20,464.104086
580,16,464.176997
530,26,464.270595
500,32,464.419019
545,23,464.512401
595,13,464.57871
530,26,464.677702
575,17,464.76418
445,43,464.965118
535,25,465.062381
560,20,465.165553
540,24,465.275957
595,13,465.3377
540,24,465.448722
400,52,479.309078
360,60,479.587087
500,32,479.730195
430,46,479.917254
590,14,479.981381
535,25,480.081253
580,16,480.155492
565,19,480.238704
495,33,480.396255
515,29,480.513559
510,30,480.634817
560,20,480.717098
500,32,480.833293
525,27,480.933365
505,31,481.085074
570,18,481.182267
530,26,481.284827
555,21,481.361777
455,41,481.50294
470,38,481.679461
565,19,481.773093
465,39,481.949449
430,46,482.137408
500,32,482.257405
600,12,482.322402
515,29,482.455532
490,34,482.587769
530,26,482.678941
535,25,482.788534
465,39,482.950642
475,37,483.113322
585,15,483.172137
480,36,483.321566
465,39,483.468266
575,17,483.554709
565,19,483.632264
555,21,483.738435
500,32,483.868788
575,17,483.958205
400,52,484.20397
555,21,484.307915
550,22,484.415026
495,33,484.567048
565,19,484.636043
450,42,484.782211
590,14,484.850568
565,19,484.955874
580,16,485.04191
580,16,485.131684
580,16,485.200107
600,12,485.260388
475,37,485.407761
560,20,485.502495
585,15,485.575989
440,44,485.757735
515,29,485.87668
565,19,485.975331
290,63,486.340601
600,12,486.444323
560,20,486.524595
535,25,486.68109
480,36,486.885505
510,30,487.096148
490,34,487.25794
535,25,487.410958
560,20,487.542895
575,17,487.658462
585,15,487.778633
525,27,487.931703
585,15,488.026495
455,41,488.235834
550,22,488.36256
540,24,488.496638
445,43,488.750339
540,24,488.875899
525,27,501.005085
510,30,501.136297
525,27,501.275701
495,33,501.412919
575,17,501.494149
400,52,501.697285
590,14,501.764438
435,45,501.953057
515,29,502.082155
505,31,502.205247
550,22,502.329196
555,21,502.409946
535,25,502.516006
570,18,502.585306
500,32,502.706272
540,24,502.816348
545,23,502.91079
535,25,503.033019
565,19,503.113518
520,28,503.220277
555,21,503.312129
510,30,503.456717
575,17,503.549163
535,25,503.670308
515,29,503.809458
455,41,503.992774
480,36,504.142492
560,20,504.229213
370,58,504.498398
490,34,504.656829
600,12,504.71176
600,12,504.781061
545,23,504.878067
530,26,505.005972
445,43,505.206867
540,24,505.322111
540,24,505.469515
525,27,505.608423
490,34,505.807863
570,18,505.893692
495,33,506.145747
495,33,506.316461
220,77,506.771341
380,56,507.041347
575,17,507.146915
530,26,507.312904
450,42,507.537883
540,24,507.741377
550,22,507.877341
530,26,508.024714
565,19,508.135497
500,32,508.322015
510,30,508.473896
320,68,508.949801
480,36,509.133971
495,33,509.334166
580,16,509.44138
590,14,509.505734
575,17,509.609419
345,63,509.897669
565,19,510.026142
570,18,510.132227
445,43,510.395157
460,40,510.623355
525,27,510.741025
580,16,510.825122
505,31,510.991554
560,20,511.105269
595,13,511.204636
470,38,511.431953
570,18,522.089216
545,23,522.188042
465,39,522.372417
590,14,522.461264
535,25,522.564467
580,16,522.639512
490,34,522.773023
510,30,522.876751
535,25,522.991353
585,15,523.063943
430,46,523.240835
575,17,523.33163
540,24,523.442877
510,30,523.558729
565,19,523.655529
565,19,523.749597
505,31,523.876474
445,43,524.096517
560,20,524.210694
520,28,524.387613
580,16,524.484505
550,22,524.623278
500,32,524.792296
520,28,524.93979
595,13,525.017892
535,25,525.163235
485,35,525.383861
550,22,525.489643
570,18,525.632352
405,51,525.921753
570,18,526.039283
545,23,526.161761
560,20,526.273147
540,24,526.385409
530,26,526.556119
585,15,526.619864
545,23,526.736027
-205,52,527.002223
570,18,527.142812
345,63,527.44677
520,28,527.632031
555,21,527.78384
565,19,527.900093
345,63,528.203434
550,22,528.351099
560,20,528.463206
540,24,528.590988
600,12,528.652553
495,33,528.810378
540,24,528.942401
550,22,529.075612
595,13,529.130261
565,19,529.232697
575,17,529.339154
545,23,529.462143
570,18,529.548902
550,22,529.687557
585,15,529.795511
590,14,529.897862
535,25,530.064554
585,15,530.176361
250,71,530.572871
545,23,530.68587
500,32,530.834619
590,14,530.898342
565,19,531.008785
555,21,531.098243
565,19,531.178063
535,25,531.291997
545,23,531.378842
490,34,531.491484
500,32,531.622639
580,16,531.702216
600,12,531.757113
525,27,531.864134
590,14,531.912477
440,44,532.09867
490,34,532.248565
585,15,532.320676
590,14,532.374346
580,16,532.457755
410,50,543.370264
575,17,543.475916
525,27,543.647937
485,35,543.836125
515,29,544.027984
530,26,544.176241
565,19,544.334353
520,28,544.470206
550,22,544.579724
575,17,544.700821
500,32,544.876397
530,26,545.023117
570,18,545.152373
580,16,545.212543
535,25,545.326993
420,48,545.570213
-220,55,545.824549
595,13,545.908766
440,44,546.196051
570,18,546.294248
485,35,546.540599
545,23,546.672586
580,16,546.768118
560,20,546.877455
490,34,547.046129
570,18,547.167842
580,16,547.257367
550,22,547.363683
390,54,547.663454
525,27,547.84403
290,63,548.225857
405,51,548.50445
520,28,548.681034
585,15,548.771586
525,27,548.893091
265,68,549.208797
475,37,549.391979
585,15,549.460124
530,26,549.595844
420,48,549.803511
570,18,549.871719
580,16,549.945556
585,15,550.008565
570,18,550.087691
585,15,550.143459
520,28,550.274253
560,20,550.374802
535,25,550.485346
455,41,550.682377
515,29,550.796573
545,23,550.912529
575,17,550.990849
560,20,551.08277
450,42,551.267937
530,26,551.375467
485,35,551.527172
560,20,551.624268
555,21,551.70984
565,19,551.785704
530,26,551.892253
435,45,552.074348
505,31,552.205901
595,13,552.252993
580,16,552.314184
565,19,552.418723
295,73,552.722716
520,28,552.842912
580,16,552.931086
490,34,553.068168
570,18,553.154502
600,12,553.207366
515,29,553.344134
570,18,553.433985
565,19,553.539544
520,28,565.996588
600,12,566.046998
590,14,566.143832
580,16,566.21707
575,17,566.306395
560,20,566.430897
555,21,566.598125
555,21,566.74338
555,21,566.866212
490,34,567.069679
465,39,567.284664
590,14,567.349521
555,21,567.482601
485,35,567.69699
455,41,567.944987
555,21,568.08477
570,18,568.18861
475,37,568.372662
560,20,568.490535
580,16,568.599213
510,30,568.682904
535,25,568.814063
550,22,568.922653
555,21,569.00743
525,27,569.135209
520,28,569.250421
425,47,569.440636
525,27,569.565326
580,16,569.64506
565,19,569.708419
545,23,569.804983
590,14,569.872081
580,16,569.949894
560,20,570.038434
555,21,570.143078
550,22,570.251518
580,16,570.331947
465,39,570.468827
440,44,570.664371
540,24,570.781105
340,64,571.024124
555,21,571.117338
590,14,571.178192
310,70,571.480199
595,13,571.540913
530,26,571.647476
525,27,571.735733
595,13,571.790491
590,14,571.857693
545,23,571.947946
545,23,572.051331
540,24,572.142769
485,35,572.332987
550,22,572.435556
530,26,572.559718
545,23,572.65102
505,31,572.786179
545,23,572.897998
550,22,572.997701
540,24,573.13288
560,20,573.230185
555,21,573.323763
395,53,573.516126
570,18,573.605255
590,14,573.659961
260,69,573.911885
570,18,574.000835
505,31,574.121635
500,32,574.27799
420,48,574.559062
500,32,574.706316
570,18,574.765911
590,14,574.82685
560,20,574.91623
500,32,575.092121
430,46,575.248574
480,36,575.420962
570,18,575.503315
590,14,575.574104
455,41,589.463576
555,21,589.548173
565,19,589.613551
535,25,589.730817
585,15,589.795486
545,23,589.902196
585,15,589.961698
565,19,590.059353
530,26,590.204103
535,25,590.322402
560,20,590.397358
560,20,590.479022
545,23,590.57445
535,25,590.682205
510,30,590.80663
590,14,590.874805
530,26,590.991193
530,26,591.113723
495,33,591.262231
470,38,591.404128
465,39,591.565547
515,29,591.680346
570,18,591.755428
465,39,591.893316
575,17,591.964656
535,25,592.080549
485,35,592.246162
555,21,592.347376
525,27,592.474988
580,16,592.528049
535,25,592.648185
510,30,592.774181
505,31,592.909875
-215,54,593.121424
505,31,593.246386
525,27,593.377051
540,24,593.455387
390,54,593.671078
575,17,593.766104
485,35,593.904683
550,22,594.011765
-225,56,594.260851
580,16,594.355704
595,13,594.424114
540,24,594.519685
595,13,594.590862
500,32,594.724926
555,21,594.815625
460,40,594.964612
525,27,595.088496
470,38,595.245215
590,14,595.296589
550,22,595.435964
560,20,595.520241
460,40,595.705382
550,22,595.783257
580,16,595.841249
535,25,595.944968
570,18,596.028107
525,27,596.133696
545,23,596.237967
450,42,596.420975
545,23,596.525394
525,27,596.649628
525,27,596.776598
470,38,596.952012
565,19,597.028077
570,18,597.117919
575,17,597.200518
540,24,597.324844
595,13,597.388458
515,29,597.517106
480,36,597.675893
550,22,597.778163
580,16,597.848838
580,16,597.925704
565,19,598.009004
525,27,598.112035
475,37,611.919303
565,19,612.006723
430,46,612.190724
575,17,612.269126
550,22,612.367654
570,18,612.442597
595,13,612.518564
550,22,612.626094
550,22,612.711785
575,17,612.784036
485,35,612.955316
420,48,613.129881
510,30,613.240593
595,13,613.307564
525,27,613.427047
475,37,613.571254
555,21,613.681511
575,17,613.778366
470,38,613.91937
575,17,613.996337
570,18,614.073216
470,38,614.246528
560,20,614.314534
520,28,614.453605
410,50,614.692625
550,22,614.818857
525,27,614.949464
545,23,615.076722
535,25,615.205841
600,12,615.260569
435,45,615.463085
520,28,615.587174
440,44,615.762419
555,21,615.85322
595,13,615.929885
540,24,616.007071
405,51,616.183709
410,50,616.384406
580,16,616.449973
500,32,616.575003
540,24,616.702164
550,22,616.808231
480,36,616.949774
565,19,617.041165
460,40,617.204552
580,16,617.267751
515,29,617.408476
385,55,617.623872
500,32,617.765091
430,46,617.959868
545,23,618.06416
540,24,618.178274
570,18,618.244575
485,35,618.403821
485,35,618.571797
580,16,618.636623
540,24,618.753662
525,27,618.868008
590,14,618.928676
590,14,619.00553
525,27,619.126855
580,16,619.185374
570,18,619.246842
515,29,619.380116
570,18,619.478199
400,52,619.70218
575,17,619.777238
540,24,619.879877
410,50,620.09427
555,21,620.219966
430,46,620.421841
585,15,620.486069
485,35,620.642744
580,16,620.714773
565,19,620.814546
595,13,620.86747
580,16,620.926253
540,24,634.575433
430,46,634.76163
565,19,634.864393
525,27,634.985737
570,18,635.085402
520,28,635.205819
475,37,635.406565
550,22,635.497535
565,19,635.581148
550,22,635.696427
550,22,635.802479
560,20,635.901626
500,32,636.062314
580,16,636.144635
580,16,636.20059
580,16,636.261986
425,47,636.467104
585,15,636.537749
575,17,636.602937
485,35,636.741875
520,28,636.878258
515,29,637.010743
500,32,637.122648
535,25,637.217868
525,27,637.339315
525,27,637.441821
550,22,637.548355
515,29,637.649647
545,23,637.74182
595,13,637.793687
480,36,637.936973
480,36,638.070652
475,37,638.224957
435,45,638.402331
575,17,638.472636
475,37,638.615714
460,40,638.770436
550,22,638.858945
440,44,639.059559
495,33,639.198202
340,64,639.483794
555,21,639.583008
520,28,639.714174
585,15,639.783921
445,43,639.953669
560,20,640.048202
565,19,640.128685
535,25,640.213574
600,12,640.287522
380,56,640.560875
585,15,640.598697
600,12,640.655796
470,38,640.829094
585,15,640.925515
530,26,641.064456
470,38,641.302234
530,26,641.482708
470,38,641.719648
405,51,642.058943
580,16,642.174626
505,31,642.364255
520,28,642.497213
565,19,642.583672
585,15,642.676723
560,20,642.784017
515,29,642.922406
485,35,643.162534
455,41,643.451171
560,20,643.57062
525,27,643.711769
480,36,643.914803
540,24,644.075613
555,21,644.223512
560,20,644.365619
525,27,656.112991
475,37,656.247156
475,37,656.378469
580,16,656.434237
575,17,656.510733
575,17,656.58763
455,41,656.75755
565,19,656.837733
510,30,656.972488
540,24,657.06169
580,16,657.200036
545,23,657.297084
500,32,657.440207
480,36,657.617402
575,17,657.699852
575,17,657.773899
170,87,658.137835
565,19,658.2322
550,22,658.329153
460,40,658.506773
585,15,658.588026
475,37,658.707104
580,16,658.781132
550,22,658.872103
530,26,658.977059
540,24,659.072996
485,35,659.208778
500,32,659.324125
445,43,659.49757
585,15,659.572263
565,19,659.675107
565,19,659.767403
570,18,659.892456
570,18,660.001944
390,54,660.26999
480,36,660.497975
495,33,660.687506
510,30,660.838363
550,22,660.979367
270,67,661.386904
595,13,661.438009
565,19,661.523331
390,54,661.819092
490,34,662.002679
500,32,662.218415
470,38,662.433891
495,33,662.648079
590,14,662.721157
525,27,662.864266
455,41,663.138534
600,12,663.220163
590,14,663.301314
535,25,663.425898
565,19,663.535491
355,61,663.859532
525,27,663.997666
485,35,664.222234
405,51,664.497272
545,23,664.613585
560,20,664.728335
340,64,665.09429
600,12,665.165278
370,58,665.485929
560,20,665.607943
525,27,665.765484
460,40,665.974967
585,15,666.075504
560,20,666.156977
550,22,666.273657
510,30,676.843402
575,17,676.931035
485,35,677.050037
580,16,677.125436
520,28,677.234055
580,16,677.300575
480,36,677.465761
585,15,677.522473
480,36,677.672813
485,35,677.834483
495,33,677.970484
540,24,678.093482
570,18,678.173253
585,15,678.257974
550,22,678.373469
520,28,678.497024
560,20,678.668497
510,30,678.837276
595,13,678.907676
550,22,679.033604
490,34,679.24873
520,28,679.383585
485,35,679.586647
425,47,679.890662
560,20,680.025599
590,14,680.118648
295,73,680.556269
565,19,680.658058
565,19,680.778247
500,32,680.951685
515,29,681.115802
540,24,681.24711
600,12,681.322468
600,12,681.368875
575,17,681.452899
560,20,681.564301
515,29,681.71506
525,27,681.847836
590,14,681.940323
505,31,682.112177
580,16,682.208222
535,25,682.349292
545,23,682.486559
575,17,682.603928
520,28,682.79686
485,35,682.974113
470,38,683.171404
535,25,683.300672
510,30,683.500403
485,35,683.699046
455,41,683.909928
515,29,684.064615
590,14,684.152161
450,42,684.407919
550,22,684.534529
580,16,684.642207
510,30,684.798599
425,47,685.021258
485,35,685.172822
560,20,685.282437
535,25,685.387927
395,53,685.622163
510,30,685.752293
550,22,685.880313
600,12,685.93454
470,38,686.096701
580,16,686.171078
465,39,686.366858
430,46,686.576605
535,25,686.697755
565,19,686.775465
575,17,686.840766
570,18,686.909809
500,32,687.036608
570,18,687.128241
510,30,687.24567
420,48,698.146197
560,20,698.254635
545,23,698.369303
515,29,698.560589
545,23,698.697208
555,21,698.822182
575,17,698.908431
450,42,699.137462
480,36,699.349913
490,34,699.529536
580,16,699.632161
515,29,699.769316
570,18,699.862592
570,18,699.97083
565,19,700.095805
595,13,700.185875
545,23,700.308818
545,23,700.438227
575,17,700.553983
590,14,700.632459
420,48,700.913029
575,17,701.006933
520,28,701.191028
435,45,701.427707
575,17,701.496801
575,17,701.616925
565,19,701.731487
445,43,701.986074
520,28,702.114599
375,57,702.370213
555,21,702.479018
595,13,702.552259
395,53,702.8544
530,26,703.020417
590,14,703.105024
600,12,703.198387
550,22,703.340283
580,16,703.423655
560,20,703.535972
500,32,703.694165
420,48,703.909031
535,25,704.01742
505,31,704.151176
595,13,704.224224
510,30,704.347241
525,27,704.470642
550,22,704.581277
560,20,704.692264
555,21,704.790459
465,39,704.954891
320,68,705.253002
550,22,705.374277
410,50,705.607907
590,14,705.674206
585,15,705.768174
490,34,705.926267
580,16,705.997934
505,31,706.132607
240,73,706.487101
565,19,706.591055
570,18,706.677839
550,22,706.789761
510,30,706.919549
495,33,707.105752
575,17,707.182696
530,26,707.309871
490,34,707.491205
535,25,707.618883
505,31,707.745447
450,42,707.945359
570,18,708.035728
490,34,708.188243
505,31,708.31308
575,17,708.390085
550,22,708.492616
525,27,708.599027
