#{"t_start": 1692020210.5761328, "env_id": null}
r,l,t
-300,33,496.309001
-1050,54,496.544357
-320,34,496.71337
100,13,496.764026
-220,29,496.88475
-120,24,497.031713
-880,62,497.324449
80,14,497.393346
40,16,497.45551
-180,27,497.586609
-180,27,497.716307
-200,28,497.815336
120,12,497.895422
40,16,497.964557
-340,35,498.143547
-80,22,498.235681
-400,38,498.380059
20,17,515.126759
-80,22,515.247025
0,18,515.317027
-180,27,515.449533
-60,21,515.531275
40,16,515.641358
120,12,515.702353
20,17,515.754951
-500,43,515.899189
-160,26,515.99764
-40,20,516.083432
-320,34,516.251329
60,15,516.340594
-580,47,516.566693
-360,36,516.697985
-60,21,516.801635
-20,19,516.904756
20,17,516.969493
-1280,82,517.28818
-1230,78,517.621888
-300,33,517.773438
40,16,517.835311
-120,24,517.924471
-1010,52,518.101969
-200,28,518.250452
120,12,518.315677
0,18,518.385473
-740,55,518.578462
-420,39,518.738028
-280,32,518.846539
100,13,518.897146
40,16,518.946623
-20,19,519.039574
60,15,519.100457
-120,24,519.208403
-260,31,519.292255
100,13,519.346411
-760,56,519.599088
-120,24,519.684155
40,16,519.792181
-460,41,519.963785
-140,25,520.085833
-100,23,520.205699
-460,41,520.386684
120,12,520.449937
-60,21,520.512054
-1050,54,520.764131
-220,29,520.909006
-580,47,521.162328
-120,24,521.284506
80,14,521.346179
80,14,521.412065
-460,41,521.549571
80,14,521.658139
-640,50,521.85799
-460,41,522.00264
-160,26,522.090983
60,15,522.147524
-140,25,522.219087
-140,25,522.312213
-280,32,522.440504
40,16,522.519443
0,18,522.567306
40,16,522.609295
0,18,522.683686
-140,25,522.81807
-160,26,522.96612
-40,20,523.062193
100,13,523.118385
60,15,523.238342
-1490,91,523.626705
-360,36,523.744889
-160,26,540.564356
-100,23,540.678527
-200,28,540.774015
-60,21,540.916086
100,13,540.983706
-80,22,541.106639
-360,36,541.243625
-440,40,541.396499
-400,38,541.574749
-140,25,541.649834
-60,21,541.760914
60,15,541.834225
-80,22,541.945323
20,17,542.040367
-120,24,542.197074
-380,37,542.344319
-180,27,542.421898
120,12,542.492406
-920,64,542.781348
-380,37,542.953264
20,17,543.052685
-320,34,543.182659
-220,29,543.324458
-580,47,543.560216
80,14,543.626658
0,18,543.708149
-180,27,543.84747
-60,21,543.937241
-60,21,544.030631
-80,22,544.120688
-280,32,544.233935
20,17,544.328578
-700,53,544.606532
-180,27,544.730942
-80,22,544.809551
-240,30,544.95333
-20,19,545.043498
-600,48,545.253287
-220,29,545.406022
-300,33,545.587752
-160,26,545.728566
-920,64,545.961709
40,16,546.064378
-100,23,546.143535
-320,34,546.250095
80,14,546.302453
-80,22,546.425651
60,15,546.492615
-160,26,546.615727
-120,24,546.731137
-700,53,546.94732
-440,40,547.165138
-480,42,547.358207
60,15,547.437352
100,13,547.533111
-740,55,547.746681
-80,22,547.867705
60,15,547.980132
-800,58,548.224895
120,12,548.275833
20,17,548.361598
-240,30,548.490243
-60,21,548.606015
-20,19,548.711055
40,16,548.790961
-80,22,548.874752
-220,29,549.000211
-200,28,549.092618
-20,19,549.195751
60,15,549.257524
-40,20,549.363876
-680,52,549.622736
-240,30,549.737189
-200,28,549.861675
-960,66,566.753062
-780,57,566.982616
0,18,567.090896
-100,23,567.216657
120,12,567.262826
-520,44,567.449138
-100,23,567.531147
0,18,567.615685
-40,20,567.704287
-180,27,567.81667
-60,21,567.875856
0,18,567.961698
-200,28,568.100845
-160,26,568.21168
-360,36,568.337599
120,12,568.396626
-20,19,568.474829
-60,21,568.555367
-20,19,568.634426
-160,26,568.770403
0,18,568.847091
-20,19,568.94443
-100,23,569.05597
-380,37,569.207832
-180,27,569.311275
40,16,569.4257
-360,36,569.601558
-380,37,569.756215
-120,24,569.855638
20,17,569.939049
100,13,570.022538
80,14,570.117219
20,17,570.218814
-120,24,570.347819
-120,24,570.433619
-480,42,570.640151
-80,22,570.765781
60,15,570.8464
-40,20,570.9188
80,14,570.997606
-220,29,571.121382
-40,20,571.220392
-80,22,571.289741
-280,32,571.446314
-460,41,571.625226
-200,28,571.741837
-60,21,571.85317
-140,25,571.936423
-280,32,572.039813
0,18,572.137719
-680,52,572.352045
-320,34,572.464489
-100,23,572.556935
20,17,572.631757
100,13,572.702838
-300,33,572.82712
60,15,572.907069
-300,33,573.027266
40,16,573.088316
-1230,63,573.334413
-80,22,573.43438
-1070,55,573.662632
-80,22,573.750057
0,18,573.822348
-220,29,573.950101
-700,53,574.151211
-400,38,574.30028
20,17,574.367276
-340,35,574.566528
100,13,574.639658
-600,48,574.838985
40,16,574.933171
-1310,82,575.353601
-440,40,575.53448
-100,23,575.634387
-20,19,592.929421
-400,38,593.04686
-340,35,593.236251
0,18,593.323938
60,15,593.406416
-400,38,593.537193
-80,22,593.638067
-420,39,593.806444
40,16,593.878135
0,18,593.974405
-380,37,594.132505
-1310,67,594.395981
80,14,594.453597
120,12,594.505405
60,15,594.582595
-20,19,594.671536
-680,52,594.890138
-580,47,595.113342
-900,63,595.402295
-20,19,595.474635
-40,20,595.574417
-240,30,595.731725
-20,19,595.848708
-180,27,595.962872
-60,21,596.080768
-460,41,596.2556
-20,19,596.334788
-1070,55,596.575291
-600,48,596.766838
-180,27,596.898382
-80,22,597.034233
-80,22,597.138195
-160,26,597.286306
-1050,54,597.463034
-60,21,597.5769
-300,33,597.736136
-340,35,597.878362
-400,38,598.069211
0,18,598.182873
-120,24,598.297956
-280,32,598.455216
100,13,598.506155
-60,21,598.616518
100,13,598.689431
-200,28,598.811025
40,16,598.874661
-40,20,598.938386
20,17,599.017962
-260,31,599.169674
-80,22,599.258169
20,17,599.321498
80,14,599.397278
0,18,599.448231
-180,27,599.543344
-320,34,599.663666
20,17,599.769983
-800,58,600.043531
-360,36,600.243148
-40,20,600.374618
40,16,600.448964
-220,29,600.551912
-180,27,600.665101
-180,27,600.784088
-220,29,600.906619
-440,40,601.061591
-40,20,601.145264
-40,20,601.23
-60,21,601.37178
-20,19,601.437427
-340,35,601.542799
100,13,601.628747
40,16,601.714829
-200,28,601.849313
-220,29,601.988247
80,14,602.071401
-100,23,618.887239
-950,64,619.143709
0,18,619.238714
60,15,619.297717
-20,19,619.383629
20,17,619.46861
0,18,619.609793
-20,19,619.687952
80,14,619.747526
-140,25,619.863165
20,17,619.927762
-120,24,620.018227
0,18,620.136699
20,17,620.226942
-620,49,620.432371
-420,39,620.593706
-1060,71,620.941077
-20,19,621.049475
-280,32,621.190617
60,15,621.257037
-420,39,621.413441
-1080,72,621.671053
60,15,621.738782
-760,56,621.995501
-80,22,622.110043
60,15,622.193523
-120,24,622.316574
-340,35,622.497398
-120,24,622.566477
-20,19,622.676396
100,13,622.746983
-740,55,622.997116
-990,66,623.275268
100,13,623.334793
-300,33,623.448264
-20,19,623.558711
-1150,59,623.813981
20,17,623.899501
-930,63,624.192527
120,12,624.288886
120,12,624.351225
-1260,81,624.713523
40,16,624.767286
0,18,624.873389
0,18,624.967081
-180,27,625.101439
60,15,625.17813
-280,32,625.352824
20,17,625.421875
-20,19,625.500362
-200,28,625.60232
-100,23,625.748252
-80,22,625.847885
20,17,625.943166
-180,27,626.08837
-20,19,626.18807
-20,19,626.272132
-540,45,626.441504
-910,62,626.657251
-40,20,626.746806
-220,29,626.84129
40,16,626.922663
-620,49,627.160326
-340,35,627.288948
-560,46,627.471886
40,16,627.528755
-380,37,627.696207
-60,21,627.793448
-480,42,627.943997
40,16,628.027112
-420,39,644.372925
-120,24,644.489669
-160,26,644.578109
-380,37,644.740079
-200,28,644.873959
0,18,644.928062
-560,46,645.148441
-1470,90,645.585629
100,13,645.679206
100,13,645.755113
-60,21,645.848934
120,12,645.886143
-220,29,646.029032
-40,20,646.142854
-60,21,646.261685
-560,46,646.434436
-280,32,646.615042
-600,48,646.828174
-1060,71,647.094045
-140,25,647.240784
-120,24,647.359744
-120,24,647.472554
-140,25,647.600291
80,14,647.666977
-80,22,647.765834
-380,37,647.910538
40,16,647.989291
-400,38,648.153896
-40,20,648.245328
40,16,648.319075
-60,21,648.419241
-40,20,648.495021
0,18,648.570814
-20,19,648.652573
80,14,648.715336
-420,39,648.889232
-560,46,649.060137
-120,24,649.208587
80,14,649.292635
-160,26,649.437044
-120,24,649.564386
-220,29,649.690727
-140,25,649.805468
-1560,96,650.269603
-200,28,650.39267
-160,26,650.52524
-320,34,650.640067
80,14,650.697993
60,15,650.802238
-380,37,650.951303
-420,39,651.114621
20,17,651.216512
-160,26,651.348709
-200,28,651.478542
-420,39,651.64449
-100,23,651.731483
120,12,651.803886
-300,33,651.926313
-140,25,652.017155
-260,31,652.150019
-380,37,652.331135
0,18,652.419558
100,13,652.451115
-20,19,652.57327
-80,22,652.666659
0,18,652.728841
-120,24,652.799016
20,17,652.863589
80,14,652.920934
-60,21,653.017514
-420,39,653.241818
-40,20,653.319096
-320,34,653.437692
-180,27,653.544275
-160,26,670.026011
-540,45,670.218301
-260,31,670.353364
-400,38,670.520121
-140,25,670.630318
-100,23,670.753122
-300,33,670.894361
-140,25,670.998137
20,17,671.082349
-60,21,671.150039
60,15,671.220969
0,18,671.314834
-20,19,671.408784
-100,23,671.488248
-20,19,671.563091
0,18,671.646415
-80,22,671.740465
-930,63,672.002667
-20,19,672.087437
60,15,672.174404
40,16,672.218496
0,18,672.325051
-180,27,672.462048
-20,19,672.566109
60,15,672.702625
-80,22,672.806586
60,15,672.88273
60,15,672.950994
-1050,54,673.183387
-120,24,673.274086
-820,59,673.561334
20,17,673.657246
-420,39,673.771815
-60,21,673.883278
-20,19,673.990426
20,17,674.058411
100,13,674.113708
40,16,674.211274
-180,27,674.337954
100,13,674.42664
-20,19,674.478922
20,17,674.566365
20,17,674.667147
20,17,674.741935
0,18,674.802875
-840,60,675.106616
40,16,675.165444
0,18,675.246994
0,18,675.343486
-940,65,675.634496
-40,20,675.764759
-260,31,675.930834
-180,27,676.055357
-260,31,676.225457
-420,39,676.355045
60,15,676.426639
-580,47,676.637903
-340,35,676.825538
-400,38,676.97107
-910,62,677.198708
60,15,677.282072
-480,42,677.483948
-80,22,677.593092
-60,21,677.689024
-560,46,677.881899
-320,34,678.055272
-40,20,678.137731
20,17,678.223033
80,14,678.295114
-360,36,678.429669
80,14,678.475355
-260,31,678.598711
80,14,678.643843
80,14,678.713417
-40,20,678.801532
60,15,678.835792
-80,22,678.92309
60,15,678.985332
-60,21,679.091123
-140,25,679.203812
80,14,695.562695
-910,62,695.826188
-220,29,696.021286
-160,26,696.135734
-140,25,696.231551
-240,30,696.373696
100,13,696.429585
-60,21,696.525887
0,18,696.578747
-240,30,696.726985
-680,52,696.952678
-760,56,697.178678
20,17,697.269863
-60,21,697.369097
-80,22,697.436739
-300,33,697.587132
-120,24,697.695878
-140,25,697.833328
120,12,697.927969
100,13,697.995852
-140,25,698.094029
-300,33,698.222779
-20,19,698.290748
-480,42,698.475899
-140,25,698.595067
100,13,698.678251
20,17,698.746652
-40,20,698.845156
-520,44,699.014903
-420,39,699.225019
-620,49,699.3961
-560,46,699.58916
0,18,699.687928
-20,19,699.779948
-160,26,699.912512
-1410,72,700.213419
0,18,700.304425
60,15,700.378246
-140,25,700.489665
-980,67,700.788008
-240,30,700.927726
-120,24,701.010616
-200,28,701.144249
-420,39,701.334545
0,18,701.43232
-160,26,701.55092
-80,22,701.646691
-160,26,701.739315
-260,31,701.882822
-320,34,702.020024
-280,32,702.15901
20,17,702.215999
20,17,702.283756
-60,21,702.422842
-60,21,702.524689
-300,33,702.671327
-40,20,702.751145
-140,25,702.895398
-160,26,703.03204
-920,64,703.234526
-480,42,703.45716
-180,27,703.597553
-80,22,703.713554
-60,21,703.824451
-990,66,704.177537
-20,19,704.246532
-340,35,704.427613
-40,20,704.503917
0,18,704.588673
-200,28,704.729036
0,18,704.791977
-60,21,721.176992
20,17,721.248188
60,15,721.305785
-140,25,721.455112
60,15,721.528129
-200,28,721.639399
-220,29,721.766649
-500,43,721.904819
-140,25,722.018486
-320,34,722.169519
-60,21,722.272944
-140,25,722.381421
-60,21,722.507365
-160,26,722.628626
-60,21,722.745552
60,15,722.827136
-930,63,723.097594
-120,24,723.211667
-1060,71,723.539186
-120,24,723.647589
-40,20,723.738491
-1080,72,724.05285
20,17,724.151346
-200,28,724.272578
0,18,724.333784
20,17,724.439731
-120,24,724.558098
60,15,724.647019
0,18,724.712061
60,15,724.784831
-900,63,725.064627
-40,20,725.177006
-40,20,725.254654
-140,25,725.38219
-200,28,725.525231
-220,29,725.687836
-1350,69,725.988538
-140,25,726.134758
-180,27,726.271045
-80,22,726.395911
0,18,726.518479
-100,23,726.631581
-40,20,726.759045
-120,24,726.861859
-460,41,727.05537
-580,47,727.233319
-400,38,727.400406
-970,65,727.635719
-340,35,727.793481
-100,23,727.895233
-990,66,728.20763
-360,36,728.384411
-400,38,728.539594
60,15,728.630627
-400,38,728.83445
-100,23,728.947886
-20,19,729.047883
-60,21,729.16424
-60,21,729.271658
-930,63,729.532971
-260,31,729.719925
-100,23,729.827859
-1070,55,730.052619
-180,27,730.176592
-440,40,730.396501
20,17,730.476055
0,18,730.540534
-40,20,730.624992
40,16,747.504594
40,16,747.580598
-100,23,747.745747
-160,26,747.886426
20,17,747.983296
-340,35,748.133562
-700,53,748.39464
40,16,748.518586
60,15,748.586764
-440,40,748.801756
-60,21,748.889323
80,14,748.965328
-320,34,749.138467
40,16,749.206667
-1010,52,749.415222
-60,21,749.497602
100,13,749.550605
120,12,749.639399
-1020,51,749.865275
-120,24,749.970164
-140,25,750.094269
-220,29,750.231052
-100,23,750.363575
-360,36,750.483261
-100,23,750.602818
80,14,750.663616
-80,22,750.758912
-60,21,750.868743
-40,20,750.940445
120,12,750.999021
-180,27,751.136502
20,17,751.21611
-120,24,751.339467
-460,41,751.530817
-20,19,751.620645
-40,20,751.715759
-440,40,751.904568
0,18,751.987781
-140,25,752.063462
120,12,752.119616
-180,27,752.233918
-100,23,752.346501
40,16,752.405011
-300,33,752.54799
-160,26,752.6934
60,15,752.760993
40,16,752.85764
-180,27,753.00444
-920,64,753.262508
-320,34,753.440062
20,17,753.518873
-560,46,753.685979
-720,54,753.935418
-20,19,754.035475
120,12,754.093657
-20,19,754.187299
100,13,754.253243
-140,25,754.395397
-100,23,754.50746
-120,24,754.60311
-40,20,754.673115
-40,20,754.758748
-20,19,754.866209
-140,25,754.997158
-20,19,755.054135
80,14,755.140647
-20,19,755.212504
-20,19,755.315396
-940,65,755.648874
-1010,67,755.955247
40,16,756.059774
-200,28,756.158688
-1220,79,756.456026
-340,35,756.674239
-480,42,756.876275
20,17,756.956672
80,14,757.025364
-320,34,774.01113
-1020,51,774.214921
20,17,774.280989
-340,35,774.410767
40,16,774.461214
100,13,774.552053
-960,66,774.910631
100,13,774.993157
-40,20,775.130666
-80,22,775.246157
-120,24,775.375642
-300,33,775.526102
80,14,775.579039
80,14,775.672486
80,14,775.743531
-160,26,775.873199
80,14,775.947699
-20,19,776.046779
20,17,776.113334
60,15,776.198251
60,15,776.306557
-160,26,776.447912
-340,35,776.634015
20,17,776.727373
-200,28,776.860382
-320,34,777.021822
-60,21,777.107135
60,15,777.158423
-280,32,777.358776
-930,63,777.620356
-60,21,777.72444
120,12,777.778234
-40,20,777.858144
-840,60,778.230952
-1360,86,778.697265
40,16,778.769432
60,15,778.823987
-140,25,778.952435
-400,38,779.175825
40,16,779.244606
-320,34,779.425758
0,18,779.471097
40,16,779.536485
100,13,779.585825
-20,19,779.675576
20,17,779.774143
0,18,779.842295
-20,19,779.944276
20,17,780.037708
-260,31,780.212939
-280,32,780.343296
60,15,780.401628
-20,19,780.497797
-100,23,780.590802
-1150,74,780.937688
-560,46,781.124399
-40,20,781.199843
-220,29,781.322746
-140,25,781.457211
20,17,781.540388
-300,33,781.67179
-100,23,781.797322
-200,28,781.921497
-60,21,782.02242
-240,30,782.175638
-260,31,782.321898
-200,28,782.404096
-20,19,782.498654
-160,26,782.583014
-1490,91,782.96988
-200,28,783.108839
80,14,783.185679
-20,19,783.310702
-1530,93,783.747747
100,13,783.807932
