#{"t_start": 1692020210.5746155, "env_id": null}
r,l,t
-220,29,471.176566
100,13,471.245552
60,15,471.292154
-380,37,471.469303
-640,50,471.654602
100,13,471.751386
-200,28,471.882606
-1020,69,472.125167
-100,23,472.237332
-340,35,489.373533
-60,21,489.475564
-40,20,489.556244
-320,34,489.677182
-200,28,489.80677
40,16,489.904986
-180,27,490.035909
80,14,490.112736
-220,29,490.249731
-160,26,490.367182
-500,43,490.569319
120,12,490.648417
-140,25,490.777114
-860,61,491.042004
-220,29,491.159506
-300,33,491.290072
-440,40,491.409475
100,13,491.481088
-280,32,491.641629
-160,26,491.752453
-40,20,491.837563
-260,31,491.971666
-140,25,492.074948
40,16,492.14452
-440,40,492.261139
40,16,492.334125
40,16,492.421788
60,15,492.50708
-180,27,492.606852
-20,19,492.696165
-20,19,492.766706
60,15,492.838514
-120,24,492.908544
120,12,492.993413
-220,29,493.146103
-80,22,493.279729
120,12,493.344884
-960,66,493.586376
-140,25,493.742349
-60,21,493.888185
-260,31,494.009554
-340,35,494.17114
40,16,494.26283
60,15,494.340073
-300,33,494.487647
80,14,494.585161
120,12,494.665446
-120,24,494.740201
100,13,494.812361
-320,34,494.946463
0,18,495.057584
60,15,495.153088
-860,61,495.373669
-520,44,495.544641
20,17,495.595299
100,13,495.659778
-40,20,495.748823
-140,25,495.862297
-80,22,495.925571
-120,24,496.026055
-40,20,496.106414
120,12,496.140547
-120,24,496.230474
60,15,496.328276
-260,31,496.46555
-20,19,496.531997
-80,22,496.639779
60,15,496.72366
-1070,55,496.978859
60,15,497.05986
80,14,497.13615
20,17,497.221562
-600,48,497.415456
0,18,497.491806
60,15,497.569892
100,13,497.637499
80,14,497.701857
60,15,497.757008
-40,20,497.844768
80,14,497.925455
-20,19,497.992549
-160,26,498.150475
-970,65,498.399558
-360,36,515.259546
-320,34,515.398396
-400,38,515.605854
-160,26,515.728145
-240,30,515.8344
-860,61,516.049736
60,15,516.114935
0,18,516.220664
-140,25,516.359488
-380,37,516.505135
20,17,516.60096
0,18,516.674871
40,16,516.737768
-420,39,516.927022
80,14,516.981122
-400,38,517.135221
-1000,68,517.407101
-160,26,517.496764
-160,26,517.607603
-780,57,517.859527
-990,66,518.08113
60,15,518.158199
-600,48,518.400537
0,18,518.479027
-60,21,518.544911
-60,21,518.637388
-1180,77,518.906816
-20,19,518.959915
-180,27,519.07728
40,16,519.164548
20,17,519.230942
20,17,519.261371
80,14,519.313745
-20,19,519.396971
60,15,519.450696
-40,20,519.533472
-40,20,519.632047
80,14,519.696114
-140,25,519.835661
-580,47,520.037223
20,17,520.125943
-40,20,520.220031
-220,29,520.352368
120,12,520.408786
-950,64,520.679073
80,14,520.737402
20,17,520.839578
-20,19,520.931174
-280,32,521.097507
-1070,55,521.365134
-200,28,521.465343
-300,33,521.636678
-40,20,521.740158
-280,32,521.845806
-260,31,521.965196
100,13,522.012654
60,15,522.063667
20,17,522.128919
-140,25,522.200766
-1080,72,522.49165
-20,19,522.553153
-520,44,522.694602
-40,20,522.792533
-20,19,522.9163
-100,23,523.035643
-60,21,523.132239
-40,20,523.279557
-80,22,523.371202
40,16,523.440321
-420,39,523.587857
0,18,523.669271
-180,27,523.756144
-160,26,540.582305
40,16,540.649441
-200,28,540.754637
100,13,540.832591
20,17,540.943011
-120,24,541.06118
-860,61,541.305411
-160,26,541.432488
-500,43,541.612355
-40,20,541.675011
-160,26,541.813859
-340,35,541.997268
-260,31,542.181374
-80,22,542.277937
80,14,542.330129
-380,37,542.459041
-160,26,542.570993
-300,33,542.709861
80,14,542.798774
20,17,542.885497
-20,19,542.96722
20,17,543.063582
-340,35,543.194865
-140,25,543.305337
-280,32,543.473587
60,15,543.551337
-140,25,543.667957
-100,23,543.792263
-220,29,543.918719
-240,30,544.05109
120,12,544.091745
-440,40,544.269573
0,18,544.344956
-100,23,544.472318
100,13,544.539323
80,14,544.616138
80,14,544.675528
-720,54,544.911452
-40,20,544.99574
-60,21,545.111335
0,18,545.18274
-40,20,545.265717
20,17,545.375688
-120,24,545.502023
-60,21,545.60011
120,12,545.658657
-120,24,545.756149
-180,27,545.874221
-180,27,545.974896
80,14,546.055507
-80,22,546.13269
-80,22,546.200668
-1030,53,546.44614
-140,25,546.546301
-40,20,546.645308
-60,21,546.748816
-140,25,546.852304
-100,23,546.934303
0,18,547.042636
100,13,547.104048
20,17,547.183091
-360,36,547.378401
0,18,547.475642
-80,22,547.594741
60,15,547.660812
20,17,547.716083
-540,45,547.967637
-100,23,548.065647
-40,20,548.142497
80,14,548.204856
-20,19,548.302191
-180,27,548.405395
-20,19,548.52174
-340,35,548.699232
-240,30,548.8249
40,16,548.909828
-520,44,549.065912
-340,35,549.219063
-140,25,549.356908
100,13,549.447616
60,15,549.515226
-460,41,549.685256
-950,64,549.947405
-100,23,566.660204
-480,42,566.826637
-180,27,566.953403
-80,22,567.047584
-40,20,567.156477
-420,39,567.342026
20,17,567.415383
40,16,567.48146
-400,38,567.643642
-80,22,567.734624
-990,66,567.9837
40,16,568.063421
40,16,568.14748
-1170,60,568.382789
-40,20,568.455414
20,17,568.539244
-240,30,568.677535
-40,20,568.764151
-220,29,568.903388
20,17,568.989855
-500,43,569.182444
80,14,569.227518
40,16,569.283903
80,14,569.368021
120,12,569.448492
-200,28,569.575389
120,12,569.645584
-700,53,569.866965
-460,41,570.089378
40,16,570.191546
-100,23,570.328332
-140,25,570.405343
-40,20,570.531719
-380,37,570.701601
-100,23,570.827055
-820,59,571.090726
-120,24,571.205138
-600,48,571.401897
-60,21,571.502192
-380,37,571.655766
20,17,571.730771
80,14,571.797759
-180,27,571.914023
40,16,571.970715
40,16,572.016015
0,18,572.104491
-260,31,572.227057
-380,37,572.385762
20,17,572.441562
-160,26,572.539543
60,15,572.603701
-180,27,572.734797
-260,31,572.866096
-640,50,573.050621
0,18,573.125446
-180,27,573.214433
-400,38,573.37441
-200,28,573.507543
-260,31,573.604179
-40,20,573.716799
-20,19,573.790909
-40,20,573.857325
20,17,573.943043
40,16,574.015044
20,17,574.089854
-220,29,574.192333
-80,22,574.256007
-20,19,574.34445
100,13,574.415358
-220,29,574.580071
0,18,574.666989
-140,25,574.761806
-40,20,574.867175
20,17,574.982738
-100,23,575.094825
20,17,575.176833
0,18,575.267198
-120,24,575.371552
40,16,575.434937
-260,31,575.587818
-240,30,592.920884
-220,29,593.016079
-140,25,593.143611
120,12,593.214078
-240,30,593.363106
-400,38,593.492028
0,18,593.576128
0,18,593.669192
20,17,593.73523
-180,27,593.852366
20,17,593.92222
60,15,594.004873
-140,25,594.10195
-200,28,594.231709
-60,21,594.289754
-40,20,594.385372
60,15,594.44108
-760,56,594.698692
80,14,594.753722
-140,25,594.854342
-620,49,595.075069
-20,19,595.217253
-80,22,595.312136
-860,61,595.548587
-60,21,595.664507
100,13,595.742257
120,12,595.79618
100,13,595.9029
-640,50,596.126297
20,17,596.18876
40,16,596.265525
-340,35,596.391657
-260,31,596.530573
100,13,596.606243
-180,27,596.703872
-100,23,596.803203
0,18,596.887903
20,17,596.978774
-620,49,597.234855
-680,52,597.436863
100,13,597.483575
60,15,597.564481
-480,42,597.786963
-100,23,597.853491
-20,19,597.945608
80,14,598.026495
-160,26,598.173523
120,12,598.265919
20,17,598.344743
-100,23,598.41326
-20,19,598.520653
20,17,598.591338
-100,23,598.713333
0,18,598.801009
0,18,598.865801
-360,36,599.007525
40,16,599.091058
-180,27,599.226851
80,14,599.270246
-20,19,599.349045
-440,40,599.500917
-120,24,599.574252
-280,32,599.704327
80,14,599.800556
-1190,61,600.086368
0,18,600.182992
0,18,600.301939
0,18,600.404542
60,15,600.467726
-140,25,600.559432
-380,37,600.709633
-180,27,600.845261
-100,23,600.95217
80,14,600.990286
0,18,601.046153
-80,22,601.139011
80,14,601.204153
-20,19,601.308723
-80,22,601.410643
-560,46,601.581052
80,14,601.671161
-160,26,601.788907
-380,37,601.968424
0,18,602.061655
-20,19,618.868294
-1050,54,619.058151
-520,44,619.28364
-220,29,619.427123
100,13,619.484289
-700,53,619.777485
-20,19,619.844384
-280,32,619.969785
0,18,620.065817
-80,22,620.194943
80,14,620.255157
-140,25,620.376094
40,16,620.443001
0,18,620.519651
-60,21,620.603993
60,15,620.675801
-280,32,620.80988
-930,63,621.143527
-120,24,621.243474
80,14,621.29393
-720,54,621.515603
20,17,621.557272
-60,21,621.639091
-640,50,621.85642
40,16,621.929905
100,13,622.006517
-700,53,622.27315
80,14,622.345541
-40,20,622.446569
-120,24,622.538555
40,16,622.622758
20,17,622.697866
40,16,622.79407
-60,21,622.904337
20,17,622.961969
80,14,623.025955
120,12,623.073061
80,14,623.11281
-280,32,623.253284
-160,26,623.375822
40,16,623.425854
100,13,623.480065
100,13,623.57201
-320,34,623.685711
60,15,623.763577
-120,24,623.88429
-60,21,623.991584
-100,23,624.101963
-280,32,624.278291
-500,43,624.491689
-340,35,624.634695
80,14,624.699955
-580,47,624.94039
60,15,625.016702
-40,20,625.123111
20,17,625.195732
-240,30,625.360776
40,16,625.409516
-600,48,625.6113
-60,21,625.729059
-400,38,625.92721
100,13,626.011567
-240,30,626.165905
-120,24,626.258718
-400,38,626.391442
-700,53,626.58015
-160,26,626.716388
-200,28,626.805525
-380,37,626.969213
-160,26,627.100885
-930,63,627.348933
-760,56,627.580959
-260,31,627.720753
-20,19,627.805086
-520,44,627.964367
0,18,628.061024
-100,23,644.3152
80,14,644.400747
-1010,52,644.601036
-620,49,644.815105
-120,24,644.914843
60,15,644.98665
-260,31,645.093762
100,13,645.196111
100,13,645.301231
80,14,645.352097
20,17,645.431423
-40,20,645.494718
-280,32,645.691746
-100,23,645.791128
-360,36,645.950738
20,17,646.043499
0,18,646.129637
0,18,646.232145
-20,19,646.332406
20,17,646.389072
-220,29,646.517839
-240,30,646.677348
-520,44,646.880102
-120,24,646.976734
40,16,647.038533
-120,24,647.12705
40,16,647.218657
0,18,647.281208
-260,31,647.421387
-240,30,647.591587
60,15,647.684929
60,15,647.73896
-280,32,647.86685
-200,28,647.997678
-140,25,648.11092
-20,19,648.193309
-100,23,648.295377
-420,39,648.46573
-260,31,648.597404
60,15,648.662858
-60,21,648.752167
80,14,648.800837
-60,21,648.907315
-520,44,649.084855
-40,20,649.179223
-60,21,649.329514
40,16,649.399311
-60,21,649.522287
-40,20,649.611978
-300,33,649.753773
-20,19,649.88132
-300,33,650.016309
-560,46,650.232387
120,12,650.285454
-40,20,650.365567
120,12,650.425633
40,16,650.513091
100,13,650.565298
-100,23,650.649673
0,18,650.748796
-120,24,650.861031
60,15,650.9198
-20,19,650.994741
100,13,651.0706
-460,41,651.253929
40,16,651.33629
20,17,651.414812
-80,22,651.531904
-80,22,651.616184
-900,63,651.879191
20,17,651.946855
80,14,651.998749
-40,20,652.068509
60,15,652.138085
100,13,652.177178
20,17,652.275578
0,18,652.364839
-220,29,652.495977
-1250,79,652.811265
-480,42,652.970639
40,16,653.068996
20,17,653.168487
20,17,653.269135
-40,20,653.334295
-640,50,653.515168
40,16,669.96411
-180,27,670.077061
-260,31,670.195951
-20,19,670.297246
-1030,53,670.495188
20,17,670.569608
-100,23,670.694117
80,14,670.770445
40,16,670.839584
-1180,77,671.16799
-20,19,671.248272
-160,26,671.369512
-20,19,671.442984
-260,31,671.573633
40,16,671.657084
-120,24,671.754633
100,13,671.837463
80,14,671.888336
-120,24,671.975718
-20,19,672.042174
0,18,672.127448
-280,32,672.245468
-180,27,672.412405
80,14,672.492722
-20,19,672.605817
60,15,672.724362
20,17,672.815954
80,14,672.874638
-700,53,673.115451
-420,39,673.260521
20,17,673.359223
60,15,673.42667
-180,27,673.551021
80,14,673.635983
0,18,673.697936
40,16,673.744146
0,18,673.816329
60,15,673.896217
-60,21,674.010442
-20,19,674.08273
-40,20,674.1851
-20,19,674.309202
60,15,674.389373
-1270,80,674.752226
-60,21,674.83776
-180,27,674.9642
-240,30,675.120354
40,16,675.174818
100,13,675.216157
20,17,675.312226
-40,20,675.391144
60,15,675.473232
-120,24,675.588467
-400,38,675.814826
0,18,675.901293
40,16,675.980412
-160,26,676.101469
20,17,676.169767
-40,20,676.292969
-480,42,676.442881
0,18,676.514736
-40,20,676.613086
-60,21,676.711346
80,14,676.798026
0,18,676.879188
-340,35,677.01401
-500,43,677.159951
20,17,677.254726
-200,28,677.388842
80,14,677.440886
80,14,677.5309
-320,34,677.67513
100,13,677.737271
80,14,677.793249
0,18,677.866227
-80,22,677.989424
-80,22,678.076271
-380,37,678.260064
-120,24,678.357008
-20,19,678.424405
0,18,678.501957
100,13,678.554443
60,15,678.608603
-100,23,678.669193
-120,24,678.795394
-580,47,678.962409
-40,20,679.053331
-180,27,679.189369
-140,25,695.59499
-160,26,695.706101
0,18,695.766309
0,18,695.868852
60,15,695.972415
-700,53,696.196142
-680,52,696.453743
0,18,696.537211
-120,24,696.635142
-100,23,696.719399
0,18,696.82018
-20,19,696.908295
-60,21,696.997218
0,18,697.05759
-320,34,697.19075
20,17,697.286108
-320,34,697.415304
-20,19,697.486822
-60,21,697.576631
80,14,697.649277
60,15,697.719079
0,18,697.818775
-200,28,698.006452
-700,53,698.204926
-100,23,698.283145
-20,19,698.352436
80,14,698.43263
-120,24,698.554814
40,16,698.62969
-140,25,698.757115
-40,20,698.854382
-440,40,699.005154
-260,31,699.177504
-40,20,699.251362
-120,24,699.35002
-300,33,699.448029
-340,35,699.634842
-100,23,699.733335
-40,20,699.841126
-60,21,699.942542
-600,48,700.141426
40,16,700.206691
-120,24,700.330628
-540,45,700.531253
-260,31,700.686476
-800,58,700.94903
-380,37,701.085595
20,17,701.157118
100,13,701.23046
-360,36,701.401232
-990,66,701.70113
-80,22,701.794971
-140,25,701.918195
-640,50,702.108743
-120,24,702.197958
-80,22,702.273039
-40,20,702.396308
60,15,702.487195
-300,33,702.639277
-1030,53,702.904589
-40,20,703.01215
-660,51,703.182925
80,14,703.220848
-20,19,703.290702
80,14,703.361679
-60,21,703.50655
-80,22,703.619361
-100,23,703.730821
-140,25,703.854428
-120,24,703.989267
-120,24,704.121519
-400,38,704.293568
-120,24,704.407768
-240,30,704.54838
-440,40,704.739743
-180,27,721.139942
-60,21,721.21881
-340,35,721.394486
-910,62,721.687492
-100,23,721.778508
20,17,721.837495
-970,65,722.08842
-200,28,722.221374
-20,19,722.311754
-240,30,722.440248
-120,24,722.586549
-60,21,722.692961
0,18,722.76984
-160,26,722.902523
-220,29,723.029122
20,17,723.115262
-220,29,723.254789
-100,23,723.353816
-80,22,723.422483
-20,19,723.530692
0,18,723.61721
-160,26,723.72732
-160,26,723.852707
100,13,723.918889
-420,39,724.10181
-950,64,724.355782
60,15,724.464501
60,15,724.532112
80,14,724.620848
-380,37,724.774509
60,15,724.845192
-100,23,724.939252
-520,44,725.159209
-160,26,725.291307
-120,24,725.396976
60,15,725.480787
100,13,725.569363
120,12,725.625894
20,17,725.708893
-80,22,725.824333
20,17,725.87487
40,16,725.932623
80,14,726.012353
-180,27,726.157629
-40,20,726.253751
120,12,726.329268
-60,21,726.471092
100,13,726.54249
60,15,726.605676
-380,37,726.814344
-80,22,726.914649
60,15,726.990528
-40,20,727.072644
80,14,727.117722
-60,21,727.205865
-220,29,727.30612
80,14,727.38565
-40,20,727.457514
-380,37,727.583412
60,15,727.666161
-300,33,727.811183
-340,35,727.975604
-60,21,728.056618
-180,27,728.152513
-80,22,728.288595
40,16,728.371923
-580,47,728.586051
40,16,728.707241
-20,19,728.772699
-80,22,728.902128
-240,30,729.027794
-20,19,729.14243
80,14,729.224271
20,17,729.297431
-40,20,729.39374
-340,35,729.522801
100,13,729.61226
-100,23,729.746466
-100,23,729.853347
120,12,729.907278
-340,35,730.023791
80,14,730.102504
-180,27,730.24546
-80,22,730.351696
-1050,69,730.659127
-220,29,747.605968
80,14,747.722558
20,17,747.822299
40,16,747.900227
20,17,747.996123
-100,23,748.09323
-120,24,748.228817
-460,41,748.408399
60,15,748.527465
100,13,748.566889
20,17,748.689136
80,14,748.745498
-100,23,748.862969
-360,36,749.030633
80,14,749.098351
-260,31,749.25285
0,18,749.332236
-910,62,749.569438
-100,23,749.691013
60,15,749.76732
-120,24,749.877409
0,18,749.94612
-140,25,750.061881
100,13,750.121833
0,18,750.21205
40,16,750.306001
120,12,750.383045
-660,51,750.57015
-20,19,750.657638
-60,21,750.741315
40,16,750.846128
-1010,52,751.06994
0,18,751.152344
-120,24,751.290829
-340,35,751.44178
0,18,751.521559
-360,36,751.680511
-160,26,751.805898
-620,49,752.028413
-240,30,752.154217
-160,26,752.265496
-120,24,752.36917
-20,19,752.444671
20,17,752.511551
0,18,752.612876
-100,23,752.722201
-40,20,752.828304
40,16,752.94667
-970,65,753.224605
-100,23,753.332801
20,17,753.400604
-20,19,753.489044
40,16,753.558136
-60,21,753.634244
-80,22,753.726007
60,15,753.791367
0,18,753.87622
-260,31,754.028644
-20,19,754.136119
-40,20,754.2262
0,18,754.320169
40,16,754.414195
60,15,754.470893
-990,66,754.740931
40,16,754.83686
100,13,754.90316
20,17,754.98048
-80,22,755.07287
-1090,56,755.362252
0,18,755.455033
20,17,755.527649
80,14,755.611927
-140,25,755.73515
80,14,755.787559
-100,23,755.895805
-200,28,756.036556
20,17,756.115852
-40,20,756.213304
40,16,756.271142
-1050,54,756.442737
0,18,756.55311
20,17,756.658075
-340,35,756.829655
60,15,756.899907
-280,32,757.064595
-100,23,773.979603
-700,53,774.192928
-660,51,774.39177
-120,24,774.507219
60,15,774.591029
-80,22,774.72676
100,13,774.79074
-20,19,774.879853
40,16,774.978055
100,13,775.052693
-60,21,775.200852
-160,26,775.332398
-180,27,775.460605
0,18,775.548119
60,15,775.623781
100,13,775.688641
-100,23,775.788229
-140,25,775.917492
60,15,775.993412
-260,31,776.168659
40,16,776.270879
100,13,776.329064
40,16,776.431215
-20,19,776.527716
40,16,776.601915
40,16,776.691072
60,15,776.765926
-40,20,776.88113
-160,26,777.000474
0,18,777.069911
-340,35,777.257742
-300,33,777.431229
-260,31,777.53248
80,14,777.596401
0,18,777.697073
-910,62,777.968168
40,16,778.05486
100,13,778.169022
-40,20,778.293564
0,18,778.398098
-220,29,778.53788
60,15,778.637832
0,18,778.724609
60,15,778.784471
-180,27,778.915254
-60,21,779.024418
-120,24,779.154029
0,18,779.234623
-960,66,779.514174
-80,22,779.619127
-100,23,779.735248
-480,42,779.928562
-560,46,780.178259
-360,36,780.352696
40,16,780.415895
80,14,780.470127
40,16,780.561515
-20,19,780.629369
60,15,780.713683
-940,65,780.991564
-60,21,781.079933
-100,23,781.179637
60,15,781.231211
-240,30,781.351725
-160,26,781.496737
-380,37,781.645575
-20,19,781.757563
-60,21,781.864857
-100,23,781.983103
-180,27,782.095678
-20,19,782.200284
-80,22,782.288734
-80,22,782.375078
20,17,782.44184
-40,20,782.518655
40,16,782.568164
-20,19,782.641932
-60,21,782.707418
-260,31,782.865546
40,16,782.935877
-480,42,783.150871
-60,21,783.26436
100,13,783.352254
60,15,783.429077
-120,24,783.518946
-80,22,783.612044
-100,23,783.736163
