#{"t_start": 1692020210.576476, "env_id": null}
r,l,t
-240,30,521.114117
-20,19,521.194572
60,15,521.275023
-100,23,521.383502
-180,27,521.482369
-200,28,521.610106
0,18,521.718223
-120,24,521.799385
-260,31,521.935705
-560,46,522.078879
-980,67,522.298534
-360,36,522.46954
-420,39,522.590349
-120,24,522.674413
-140,25,522.798478
40,16,522.876131
40,16,522.989735
-440,40,523.208158
-80,22,523.334786
-120,24,523.425154
-1040,70,523.697366
-400,38,523.806895
80,14,540.619525
-520,44,540.811486
-240,30,540.973457
-20,19,541.087791
-20,19,541.178089
-1420,89,541.549573
-360,36,541.661861
-80,22,541.788109
-760,56,542.069438
-500,43,542.300504
-200,28,542.390846
-480,42,542.559373
-60,21,542.657053
20,17,542.735796
-160,26,542.871506
-200,28,543.015691
-160,26,543.136342
-280,32,543.270321
-60,21,543.373059
-1030,53,543.619997
-100,23,543.731343
60,15,543.819855
-280,32,543.96523
-540,45,544.150917
-660,51,544.379915
-60,21,544.487952
-20,19,544.581773
40,16,544.657989
60,15,544.710162
-300,33,544.855352
0,18,544.939875
-1290,81,545.332284
-20,19,545.427543
-620,49,545.695196
-160,26,545.787138
-180,27,545.90197
-240,30,546.029201
-720,54,546.227639
-20,19,546.28701
-40,20,546.381488
-480,42,546.588762
0,18,546.687002
-300,33,546.819168
-60,21,546.907311
-80,22,547.0126
-20,19,547.110888
-40,20,547.223257
80,14,547.285612
-300,33,547.459993
-40,20,547.566115
-990,66,547.842257
-60,21,548.001657
-300,33,548.122709
40,16,548.18353
60,15,548.261681
-460,41,548.449768
120,12,548.530683
-980,67,548.843453
0,18,548.949241
-900,63,549.180895
-80,22,549.28225
-60,21,549.409564
20,17,549.483022
-260,31,549.643289
-560,46,549.816729
-800,58,566.685322
-1010,52,566.892921
-380,37,567.058623
-340,35,567.243361
-380,37,567.399892
60,15,567.46397
-640,50,567.672218
60,15,567.743461
0,18,567.806594
-220,29,567.906231
-320,34,568.050715
-20,19,568.158936
-160,26,568.27347
-200,28,568.368126
-280,32,568.507252
-200,28,568.613466
-320,34,568.783151
-420,39,568.965053
40,16,569.041688
0,18,569.139637
-300,33,569.247494
-240,30,569.404219
-60,21,569.519548
-1030,53,569.746524
-80,22,569.843791
-20,19,569.929927
60,15,570.034284
-120,24,570.163622
80,14,570.271783
-80,22,570.371923
-60,21,570.458493
-20,19,570.551816
-740,55,570.835433
-160,26,570.948236
-80,22,571.041588
-60,21,571.1457
-400,38,571.298221
-120,24,571.416225
40,16,571.478455
-140,25,571.571756
-1030,53,571.817997
-930,63,572.064376
-40,20,572.166813
-180,27,572.284164
-540,45,572.432697
-100,23,572.52463
100,13,572.577152
80,14,572.641455
-40,20,572.742488
-280,32,572.88132
-260,31,572.982574
-200,28,573.100324
-20,19,573.1707
-40,20,573.249711
-1020,51,573.452605
-220,29,573.574918
20,17,573.64686
-280,32,573.779595
-300,33,573.911197
-100,23,574.025732
-160,26,574.116809
-1060,71,574.399449
-220,29,574.557724
-560,46,574.771761
-80,22,574.890266
0,18,575.009215
40,16,575.081092
20,17,575.152271
-180,27,575.283158
-120,24,575.386952
0,18,575.47305
-40,20,575.567291
-180,27,592.881562
100,13,592.957371
-1110,57,593.198731
-40,20,593.29329
-930,63,593.549451
20,17,593.626047
40,16,593.705377
-140,25,593.797196
-440,40,593.992747
-280,32,594.141147
-540,45,594.31286
-100,23,594.405707
-280,32,594.560305
-220,29,594.681205
80,14,594.72588
-80,22,594.825095
40,16,594.905343
-620,49,595.145286
-140,25,595.28572
-1090,56,595.487994
-120,24,595.610111
-80,22,595.720904
-100,23,595.881277
-180,27,595.991241
60,15,596.063094
60,15,596.145282
-20,19,596.220796
60,15,596.286504
-540,45,596.474928
40,16,596.540915
-780,57,596.778612
-40,20,596.863931
40,16,596.957795
-140,25,597.078613
-760,56,597.356863
20,17,597.415279
-340,35,597.55506
0,18,597.658951
-40,20,597.757639
-320,34,597.892961
-260,31,598.049087
-20,19,598.157672
80,14,598.255203
20,17,598.331991
-160,26,598.437017
-540,45,598.671023
-20,19,598.750411
-160,26,598.836608
-560,46,599.046763
20,17,599.137559
40,16,599.207124
-160,26,599.297647
-220,29,599.430146
-100,23,599.510706
-40,20,599.56345
-60,21,599.64626
-160,26,599.788785
0,18,599.888224
20,17,599.957174
-260,31,600.111984
-120,24,600.234197
-360,36,600.441289
-320,34,600.590447
-700,53,600.799854
-1400,88,601.157479
-60,21,601.246575
100,13,601.34107
-1050,54,601.516775
-200,28,601.69274
100,13,601.748349
0,18,601.833772
20,17,601.904721
60,15,602.005795
80,14,602.084868
80,14,618.834503
-1050,54,619.0281
0,18,619.135127
-1030,53,619.39527
-20,19,619.49299
100,13,619.586472
-20,19,619.670635
-280,32,619.820868
-320,34,619.949125
-300,33,620.123402
0,18,620.218987
-100,23,620.341545
-80,22,620.411938
-20,19,620.493665
-60,21,620.579905
100,13,620.642734
-40,20,620.742867
-60,21,620.827082
60,15,620.899528
-60,21,621.023194
-1070,70,621.312492
-320,34,621.468235
-800,58,621.682515
-1030,68,621.975646
120,12,622.058525
60,15,622.135
60,15,622.20559
-240,30,622.359714
-970,65,622.644366
20,17,622.737872
60,15,622.841255
40,16,622.912815
-20,19,622.977834
-540,45,623.152445
-160,26,623.267299
-950,64,623.542125
-420,39,623.703718
100,13,623.77477
-240,30,623.93347
-60,21,624.017586
-80,22,624.128912
-40,20,624.246385
0,18,624.335884
60,15,624.427534
-340,35,624.573265
-200,28,624.684431
80,14,624.743221
100,13,624.817043
80,14,624.886634
20,17,624.978712
-120,24,625.08976
-80,22,625.212212
60,15,625.295607
-300,33,625.444197
-40,20,625.526228
80,14,625.573761
-60,21,625.677515
-40,20,625.794498
40,16,625.863812
60,15,625.979261
-20,19,626.039457
60,15,626.141063
60,15,626.224565
-780,57,626.424963
-320,34,626.535628
-140,25,626.638657
-800,58,626.870113
-360,36,627.02155
-360,36,627.196114
-20,19,627.273008
-520,44,627.430171
-160,26,627.545539
-40,20,627.653468
60,15,627.702816
-100,23,627.824961
-1050,54,628.009646
-120,24,644.294906
-260,31,644.452837
60,15,644.517738
-160,26,644.615151
-1480,92,645.006487
-220,29,645.133094
-20,19,645.26146
-40,20,645.372162
-620,49,645.566266
-1200,78,645.96841
120,12,646.014795
-80,22,646.137189
60,15,646.206743
0,18,646.303785
-360,36,646.451664
40,16,646.540424
-360,36,646.721604
60,15,646.770588
60,15,646.856046
80,14,646.912942
0,18,646.990859
-600,48,647.183527
-360,36,647.351371
-80,22,647.452892
-300,33,647.626208
-40,20,647.722868
20,17,647.802064
100,13,647.83175
-40,20,647.930575
-20,19,648.026886
-760,56,648.269516
-80,22,648.375242
40,16,648.436228
-780,57,648.683514
60,15,648.73757
40,16,648.808154
-700,53,649.026414
80,14,649.097906
-100,23,649.233548
-60,21,649.362834
-220,29,649.50447
60,15,649.577733
-1050,54,649.825811
-180,27,649.964047
-20,19,650.08282
80,14,650.126246
60,15,650.195881
-930,63,650.476719
-580,47,650.67242
-240,30,650.823521
80,14,650.88239
-220,29,651.023423
-280,32,651.150124
20,17,651.234867
-160,26,651.377466
-100,23,651.471658
20,17,651.566366
20,17,651.626728
-20,19,651.691387
-700,53,651.916648
-340,35,652.039423
-360,36,652.200346
-20,19,652.303965
40,16,652.3842
-180,27,652.51195
-240,30,652.655643
-180,27,652.749876
-160,26,652.829213
-100,23,652.910006
-20,19,653.00317
-80,22,653.14753
40,16,653.196598
-560,46,653.385544
60,15,653.453486
-900,63,670.095059
-320,34,670.235874
-720,54,670.444307
-340,35,670.615321
20,17,670.702622
-300,33,670.865023
-340,35,671.012617
-400,38,671.178531
-100,23,671.284611
-640,50,671.479485
60,15,671.541713
-120,24,671.671101
-320,34,671.820256
20,17,671.914946
0,18,671.962847
20,17,672.024053
-1230,63,672.287275
120,12,672.359855
0,18,672.47372
-120,24,672.624159
-440,40,672.846519
-500,43,673.033771
60,15,673.104561
-420,39,673.25131
20,17,673.347324
-60,21,673.457367
-1350,84,673.793464
-40,20,673.914549
-620,49,674.149319
60,15,674.227756
-140,25,674.348703
-440,40,674.518873
-60,21,674.63799
80,14,674.71257
40,16,674.777815
-80,22,674.867054
20,17,674.940096
0,18,675.029512
-40,20,675.143565
-140,25,675.229114
-160,26,675.369233
-280,32,675.524423
-200,28,675.646257
20,17,675.747757
-40,20,675.864257
-160,26,675.996302
-200,28,676.126832
-200,28,676.266769
-300,33,676.396237
-160,26,676.497689
20,17,676.580238
-200,28,676.699287
-200,28,676.859813
-20,19,676.937534
-340,35,677.066826
60,15,677.107945
-460,41,677.296083
-280,32,677.449369
-160,26,677.569038
-20,19,677.658326
-80,22,677.766077
-680,52,678.008024
-220,29,678.12243
20,17,678.200832
-1000,68,678.488059
-120,24,678.578112
-300,33,678.705673
-20,19,678.787955
-120,24,678.870577
-340,35,679.005205
60,15,679.082375
-920,64,695.676503
0,18,695.73828
80,14,695.791601
20,17,695.927022
-60,21,696.035191
80,14,696.090361
0,18,696.168587
-80,22,696.25911
-300,33,696.406284
-1620,99,696.854651
-700,53,697.072864
-60,21,697.149588
-40,20,697.243589
100,13,697.313257
-880,62,697.552918
-200,28,697.677552
-580,47,697.962538
-120,24,698.074178
-140,25,698.164903
-620,49,698.339019
-100,23,698.461783
20,17,698.56417
-1010,52,698.815711
-20,19,698.90878
40,16,698.961893
-360,36,699.084351
-240,30,699.262015
-620,49,699.416797
-140,25,699.536984
40,16,699.623496
-20,19,699.709846
-60,21,699.813153
20,17,699.90099
80,14,699.973299
-80,22,700.061776
-100,23,700.163889
-60,21,700.24941
-560,46,700.461734
60,15,700.541043
-60,21,700.657045
-400,38,700.799491
-20,19,700.887571
-1120,74,701.195817
-300,33,701.375988
-40,20,701.472178
60,15,701.523898
-80,22,701.634399
-60,21,701.719669
-80,22,701.814422
-60,21,701.928937
-20,19,701.987739
20,17,702.071831
-60,21,702.142743
-280,32,702.253521
-200,28,702.435231
-260,31,702.570566
0,18,702.65332
-400,38,702.81899
-160,26,702.980959
-60,21,703.078067
-1350,84,703.377637
80,14,703.471951
60,15,703.553813
60,15,703.633008
-120,24,703.759565
-380,37,703.939129
100,13,704.005602
-180,27,704.163274
-300,33,704.310224
-40,20,704.394195
-300,33,704.556058
-1110,72,721.162428
-460,41,721.345699
-60,21,721.47127
60,15,721.552016
-160,26,721.627507
-280,32,721.791635
-720,54,721.973827
-970,65,722.252168
80,14,722.343334
-220,29,722.470685
-40,20,722.575855
-60,21,722.678948
-840,60,722.972519
-80,22,723.076066
-320,34,723.223937
-950,64,723.510611
-1060,71,723.830287
20,17,723.935193
-900,63,724.229663
-200,28,724.31458
-200,28,724.489352
0,18,724.568573
-140,25,724.685272
-200,28,724.806276
-1020,51,725.023915
-40,20,725.117337
20,17,725.231997
80,14,725.301756
-180,27,725.419451
-40,20,725.515663
-340,35,725.728773
40,16,725.807635
20,17,725.859502
-420,39,726.037632
-440,40,726.236046
0,18,726.354416
-910,62,726.69331
-200,28,726.844729
-20,19,726.944009
-240,30,727.080369
-460,41,727.223804
-60,21,727.291885
-380,37,727.470515
0,18,727.533108
-540,45,727.697889
0,18,727.784033
20,17,727.854777
100,13,727.937976
-80,22,728.022651
-360,36,728.191783
60,15,728.270918
-180,27,728.401763
-200,28,728.50867
-80,22,728.644312
-120,24,728.75909
-40,20,728.885224
40,16,728.958297
-80,22,729.069968
0,18,729.178116
0,18,729.257901
-180,27,729.370625
-60,21,729.476168
-20,19,729.546169
-180,27,729.682317
-120,24,729.815867
-320,34,729.954375
-1020,51,730.197428
-180,27,730.330795
40,16,730.418541
-20,19,730.502605
60,15,730.55866
60,15,730.608935
20,17,747.494576
-220,29,747.668712
-420,39,747.918484
-1310,67,748.256993
-260,31,748.377782
-20,19,748.492092
-40,20,748.621633
-480,42,748.830336
0,18,748.91031
-40,20,749.004119
-360,36,749.185044
-20,19,749.275035
-520,44,749.435585
-280,32,749.584958
0,18,749.676069
-300,33,749.823536
-240,30,749.957917
-20,19,750.045157
20,17,750.130729
-240,30,750.285759
100,13,750.356791
-120,24,750.45664
-80,22,750.527731
-280,32,750.677524
-140,25,750.817773
40,16,750.883635
-40,20,750.965549
-720,54,751.227053
60,15,751.312276
0,18,751.383987
-360,36,751.553099
100,13,751.608102
-380,37,751.771367
-40,20,751.878871
-60,21,751.975188
-600,48,752.16757
-260,31,752.301767
-200,28,752.416875
-180,27,752.531187
40,16,752.629174
-400,38,752.808851
40,16,752.924985
-40,20,753.027759
-80,22,753.113748
20,17,753.177342
-500,43,753.368836
120,12,753.430004
-300,33,753.572067
-40,20,753.645869
-120,24,753.745831
80,14,753.806752
-40,20,753.910237
-40,20,753.999153
-1130,73,754.347022
-140,25,754.50001
80,14,754.556753
-1010,67,754.851779
100,13,754.918679
80,14,754.990564
-280,32,755.127837
-200,28,755.270721
40,16,755.349271
-20,19,755.443507
-20,19,755.542189
-260,31,755.702296
-120,24,755.811002
-100,23,755.906619
-100,23,756.02389
-340,35,756.182386
-320,34,756.331224
-520,44,756.473457
60,15,756.578155
-40,20,756.702597
-120,24,756.792095
-820,59,757.086933
-80,22,774.00281
-20,19,774.071528
120,12,774.138043
-80,22,774.228738
-200,28,774.335017
-380,37,774.450449
-380,37,774.672094
-80,22,774.817164
-80,22,774.923959
-100,23,775.068841
60,15,775.171644
-60,21,775.277031
-300,33,775.430152
40,16,775.489323
-20,19,775.605107
0,18,775.703429
0,18,775.772939
40,16,775.866227
-200,28,776.014999
-160,26,776.141556
-460,41,776.395833
-380,37,776.577279
-140,25,776.707139
60,15,776.798512
60,15,776.868835
-140,25,776.985933
-120,24,777.086687
-100,23,777.185729
-20,19,777.324314
-180,27,777.457015
-1460,91,777.831778
-640,50,778.132916
-20,19,778.24168
-60,21,778.349055
20,17,778.453619
-220,29,778.603261
-320,34,778.761667
100,13,778.814515
-20,19,778.924957
-60,21,779.050061
-140,25,779.167092
-20,19,779.275422
80,14,779.336428
-950,64,779.577213
-260,31,779.751006
-160,26,779.867291
-60,21,779.969316
20,17,780.055562
-60,21,780.163368
0,18,780.269047
-280,32,780.388205
-1110,57,780.654494
-100,23,780.760929
60,15,780.835633
120,12,780.894398
-1470,90,781.26075
-160,26,781.371561
40,16,781.469234
100,13,781.524329
20,17,781.581507
-60,21,781.685877
-100,23,781.819441
-240,30,781.946521
-80,22,782.050891
-120,24,782.16141
80,14,782.240122
-620,49,782.423645
-560,46,782.595471
-200,28,782.685028
-300,33,782.84245
-420,39,783.002986
100,13,783.086439
0,18,783.197334
40,16,783.292824
-80,22,783.417635
-1020,51,783.646856
60,15,783.705257
